Timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
2024-01-19T17:56:46,all,3.86,0.0,4.36,0.09,0.0,91.68
2024-01-19T17:56:46,0,0.6,0.0,4.62,0.0,0.0,94.78
2024-01-19T17:56:46,1,1.4,0.0,3.81,0.0,0.0,94.79
2024-01-19T17:56:46,2,0.8,0.0,4.59,0.0,0.0,94.61
2024-01-19T17:56:46,3,1.2,0.0,4.21,0.0,0.0,94.59
2024-01-19T17:56:46,4,0.6,0.0,4.41,0.0,0.0,94.99
2024-01-19T17:56:46,5,0.6,0.0,4.59,0.0,0.0,94.81
2024-01-19T17:56:46,6,1.2,0.0,4.0,0.0,0.0,94.8
2024-01-19T17:56:46,7,1.0,0.0,4.01,0.0,0.0,94.99
2024-01-19T17:56:46,8,3.2,0.0,5.6,0.0,0.0,91.2
2024-01-19T17:56:46,9,88.8,0.0,2.2,0.0,0.0,9.0
2024-01-19T17:56:46,10,1.2,0.0,4.19,0.0,0.0,94.61
2024-01-19T17:56:46,11,0.8,0.0,4.2,0.0,0.0,95.0
2024-01-19T17:56:46,12,0.6,0.0,4.4,0.0,0.0,95.0
2024-01-19T17:56:46,13,0.8,0.0,4.21,0.0,0.0,94.99
2024-01-19T17:56:46,14,1.0,0.0,4.2,0.0,0.0,94.8
2024-01-19T17:56:46,15,1.2,0.0,4.42,0.0,0.0,94.38
2024-01-19T17:56:46,16,1.0,0.0,4.4,0.0,0.0,94.6
2024-01-19T17:56:46,17,1.0,0.0,4.59,0.0,0.0,94.41
2024-01-19T17:56:46,18,3.61,0.0,4.61,0.0,0.0,91.78
2024-01-19T17:56:46,19,0.8,0.0,4.59,0.0,0.0,94.61
2024-01-19T17:56:46,20,1.0,0.0,4.79,2.99,0.0,91.22
2024-01-19T17:56:46,21,0.8,0.0,4.8,0.0,0.0,94.4
2024-01-19T17:56:46,22,1.0,0.0,5.19,0.0,0.0,93.81
2024-01-19T17:56:46,23,0.6,0.0,4.61,0.0,0.0,94.79
2024-01-19T17:56:46,24,0.8,0.0,4.4,0.0,0.0,94.8
2024-01-19T17:56:46,25,1.2,0.0,4.0,0.0,0.0,94.8
2024-01-19T17:56:46,26,1.0,0.0,4.21,0.0,0.0,94.79
2024-01-19T17:56:46,27,1.0,0.0,4.6,0.0,0.0,94.4
2024-01-19T17:56:46,28,1.4,0.0,4.2,0.0,0.0,94.4
2024-01-19T17:56:46,29,1.2,0.0,4.41,0.0,0.0,94.39
2024-01-19T17:56:46,30,1.0,0.0,4.6,0.0,0.0,94.4
2024-01-19T17:56:46,31,1.2,0.0,4.0,0.0,0.0,94.8
2024-01-19T17:56:51,all,0.87,0.0,0.1,0.73,0.0,98.3
2024-01-19T17:56:51,0,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-19T17:56:51,1,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-19T17:56:51,2,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-19T17:56:51,3,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-19T17:56:51,4,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-19T17:56:51,5,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-19T17:56:51,6,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-19T17:56:51,7,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-19T17:56:51,8,1.6,0.0,0.4,0.0,0.0,98.0
2024-01-19T17:56:51,9,24.24,0.0,0.4,23.64,0.0,51.72
2024-01-19T17:56:51,10,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-19T17:56:51,11,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-19T17:56:51,12,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-19T17:56:51,13,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-19T17:56:51,14,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-19T17:56:51,15,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-19T17:56:51,16,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-19T17:56:51,17,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-19T17:56:51,18,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-19T17:56:51,19,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-19T17:56:51,20,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-19T17:56:51,21,0.2,0.0,0.6,0.0,0.0,99.2
2024-01-19T17:56:51,22,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-19T17:56:51,23,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-19T17:56:51,24,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-19T17:56:51,25,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-19T17:56:51,26,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-19T17:56:51,27,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-19T17:56:51,28,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-19T17:56:51,29,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-19T17:56:51,30,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-19T17:56:51,31,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-19T17:56:56,all,4.45,0.0,0.26,0.54,0.0,94.75
2024-01-19T17:56:56,0,1.4,0.0,1.0,0.0,0.0,97.6
2024-01-19T17:56:56,1,0.2,0.0,0.4,0.0,0.0,99.4
2024-01-19T17:56:56,2,0.6,0.0,0.4,0.0,0.0,98.99
2024-01-19T17:56:56,3,0.4,0.0,0.4,0.8,0.0,98.4
2024-01-19T17:56:56,4,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-19T17:56:56,5,0.2,0.0,0.8,0.0,0.0,99.0
2024-01-19T17:56:56,6,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-19T17:56:56,7,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-19T17:56:56,8,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-19T17:56:56,9,0.8,0.0,0.4,5.81,0.0,92.99
2024-01-19T17:56:56,10,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-19T17:56:56,11,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-19T17:56:56,12,0.4,0.0,0.4,0.8,0.0,98.4
2024-01-19T17:56:56,13,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-19T17:56:56,14,0.2,0.0,0.4,0.0,0.0,99.4
2024-01-19T17:56:56,15,66.27,0.0,0.2,0.0,0.0,33.53
2024-01-19T17:56:56,16,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-19T17:56:56,17,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-19T17:56:56,18,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-19T17:56:56,19,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-19T17:56:56,20,0.0,0.0,0.4,0.0,0.0,99.6
2024-01-19T17:56:56,21,0.0,0.0,0.4,0.0,0.0,99.6
2024-01-19T17:56:56,22,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-19T17:56:56,23,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-19T17:56:56,24,52.8,0.0,0.8,6.6,0.0,39.8
2024-01-19T17:56:56,25,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-19T17:56:56,26,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-19T17:56:56,27,0.0,0.0,0.0,0.0,0.0,100.0
