Timestamp,CPU,CPU MHz
2024-01-20T23:07:45,0,3200.0
2024-01-20T23:07:45,1,3200.0
2024-01-20T23:07:45,2,3200.0
2024-01-20T23:07:45,3,3200.0
2024-01-20T23:07:45,4,3200.0
2024-01-20T23:07:45,5,3200.0
2024-01-20T23:07:45,6,1805.205
2024-01-20T23:07:45,7,3200.0
2024-01-20T23:07:45,8,3200.0
2024-01-20T23:07:45,9,3200.0
2024-01-20T23:07:45,10,3200.0
2024-01-20T23:07:45,11,3200.0
2024-01-20T23:07:45,12,3200.0
2024-01-20T23:07:45,13,3200.0
2024-01-20T23:07:45,14,3200.0
2024-01-20T23:07:45,15,3200.0
2024-01-20T23:07:45,16,3200.0
2024-01-20T23:07:45,17,3200.0
2024-01-20T23:07:45,18,2164.174
2024-01-20T23:07:45,19,3200.0
2024-01-20T23:07:45,20,3200.0
2024-01-20T23:07:45,21,3200.0
2024-01-20T23:07:45,22,3200.0
2024-01-20T23:07:45,23,3200.0
2024-01-20T23:07:45,24,3200.0
2024-01-20T23:07:45,25,3200.0
2024-01-20T23:07:45,26,3200.0
2024-01-20T23:07:45,27,3200.0
2024-01-20T23:07:45,28,3200.0
2024-01-20T23:07:45,29,3200.0
2024-01-20T23:07:45,30,3200.0
2024-01-20T23:07:45,31,3200.0
2024-01-20T23:07:50,0,3200.0
2024-01-20T23:07:50,1,3200.0
2024-01-20T23:07:50,2,3200.0
2024-01-20T23:07:50,3,3200.0
2024-01-20T23:07:50,4,3200.0
2024-01-20T23:07:50,5,3200.0
2024-01-20T23:07:50,6,3200.0
2024-01-20T23:07:50,7,3200.0
2024-01-20T23:07:50,8,3200.0
2024-01-20T23:07:50,9,3200.0
2024-01-20T23:07:50,10,3200.0
2024-01-20T23:07:50,11,3200.0
2024-01-20T23:07:50,12,3200.0
2024-01-20T23:07:50,13,3200.0
2024-01-20T23:07:50,14,3200.0
2024-01-20T23:07:50,15,3200.0
2024-01-20T23:07:50,16,3200.0
2024-01-20T23:07:50,17,3200.0
2024-01-20T23:07:50,18,3200.0
2024-01-20T23:07:50,19,1674.462
2024-01-20T23:07:50,20,2168.989
2024-01-20T23:07:50,21,3200.0
2024-01-20T23:07:50,22,3200.0
2024-01-20T23:07:50,23,3200.0
2024-01-20T23:07:50,24,3200.0
2024-01-20T23:07:50,25,3200.0
2024-01-20T23:07:50,26,3200.0
2024-01-20T23:07:50,27,3200.0
2024-01-20T23:07:50,28,3200.0
2024-01-20T23:07:50,29,3200.0
2024-01-20T23:07:50,30,3200.0
2024-01-20T23:07:50,31,3200.0
2024-01-20T23:07:55,0,3200.0
2024-01-20T23:07:55,1,3200.0
2024-01-20T23:07:55,2,3200.0
2024-01-20T23:07:55,3,3200.0
2024-01-20T23:07:55,4,3200.0
2024-01-20T23:07:55,5,2058.331
2024-01-20T23:07:55,6,3200.0
2024-01-20T23:07:55,7,3200.0
2024-01-20T23:07:55,8,3200.0
2024-01-20T23:07:55,9,3200.0
2024-01-20T23:07:55,10,3200.0
2024-01-20T23:07:55,11,3200.0
2024-01-20T23:07:55,12,3200.0
2024-01-20T23:07:55,13,3200.0
2024-01-20T23:07:55,14,3200.0
2024-01-20T23:07:55,15,3200.0
2024-01-20T23:07:55,16,3200.0
2024-01-20T23:07:55,17,3200.0
2024-01-20T23:07:55,18,3200.0
2024-01-20T23:07:55,19,3200.0
2024-01-20T23:07:55,20,1684.333
2024-01-20T23:07:55,21,3200.0
2024-01-20T23:07:55,22,3200.0
2024-01-20T23:07:55,23,3200.0
2024-01-20T23:07:55,24,3200.0
2024-01-20T23:07:55,25,3200.0
2024-01-20T23:07:55,26,3200.0
2024-01-20T23:07:55,27,3200.0
2024-01-20T23:07:55,28,3200.0
2024-01-20T23:07:55,29,3187.892
2024-01-20T23:07:55,30,3200.0
2024-01-20T23:07:55,31,3200.0
2024-01-20T23:08:00,0,3200.0
2024-01-20T23:08:00,1,3200.0
2024-01-20T23:08:00,2,3200.0
2024-01-20T23:08:00,3,1594.492
2024-01-20T23:08:00,4,2073.369
2024-01-20T23:08:00,5,3200.0
2024-01-20T23:08:00,6,3200.0
2024-01-20T23:08:00,7,3200.0
2024-01-20T23:08:00,8,3200.0
2024-01-20T23:08:00,9,3200.0
2024-01-20T23:08:00,10,3200.0
2024-01-20T23:08:00,11,3200.0
2024-01-20T23:08:00,12,3200.0
2024-01-20T23:08:00,13,3200.0
2024-01-20T23:08:00,14,3200.0
2024-01-20T23:08:00,15,3200.0
2024-01-20T23:08:00,16,3200.0
2024-01-20T23:08:00,17,3200.0
2024-01-20T23:08:00,18,3200.0
2024-01-20T23:08:00,19,3200.0
