Linux 5.15.0-87-generic (gl6) 	01/31/2024 	_x86_64_	(32 CPU)

01:36:43 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:36:48 AM     all      3.71      0.00      4.21      0.10      0.00     91.98
01:36:48 AM       0      1.00      0.00      4.22      0.00      0.00     94.78
01:36:48 AM       1      3.00      0.00      5.20      0.00      0.00     91.80
01:36:48 AM       2      0.80      0.00      4.59      0.00      0.00     94.61
01:36:48 AM       3      0.60      0.00      4.60      0.00      0.00     94.80
01:36:48 AM       4      1.20      0.00      4.00      0.00      0.00     94.80
01:36:48 AM       5      1.61      0.00      3.41      0.60      0.00     94.38
01:36:48 AM       6      1.20      0.00      4.00      2.60      0.00     92.20
01:36:48 AM       7      0.60      0.00      4.41      0.00      0.00     94.99
01:36:48 AM       8      0.80      0.00      4.59      0.00      0.00     94.61
01:36:48 AM       9     88.45      0.00      2.79      0.00      0.00      8.76
01:36:48 AM      10      1.00      0.00      4.00      0.00      0.00     95.00
01:36:48 AM      11      0.80      0.00      4.21      0.00      0.00     94.99
01:36:48 AM      12      0.40      0.00      4.42      0.00      0.00     95.18
01:36:48 AM      13      0.80      0.00      4.20      0.00      0.00     95.00
01:36:48 AM      14      1.00      0.00      4.01      0.00      0.00     94.99
01:36:48 AM      15      0.80      0.00      4.21      0.00      0.00     94.99
01:36:48 AM      16      1.20      0.00      4.00      0.00      0.00     94.80
01:36:48 AM      17      0.80      0.00      4.40      0.00      0.00     94.80
01:36:48 AM      18      1.00      0.00      4.39      0.00      0.00     94.61
01:36:48 AM      19      0.40      0.00      4.60      0.00      0.00     95.00
01:36:48 AM      20      0.80      0.00      4.40      0.00      0.00     94.80
01:36:48 AM      21      0.40      0.00      4.61      0.00      0.00     94.99
01:36:48 AM      22      0.40      0.00      4.61      0.00      0.00     94.99
01:36:48 AM      23      1.20      0.00      4.20      0.00      0.00     94.60
01:36:48 AM      24      1.40      0.00      3.80      0.00      0.00     94.80
01:36:48 AM      25      1.00      0.00      4.01      0.00      0.00     94.99
01:36:48 AM      26      1.00      0.00      4.01      0.00      0.00     94.99
01:36:48 AM      27      1.00      0.00      4.38      0.00      0.00     94.62
01:36:48 AM      28      1.00      0.00      4.01      0.00      0.00     94.99
01:36:48 AM      29      0.80      0.00      4.20      0.00      0.00     95.00
01:36:48 AM      30      0.80      0.00      4.20      0.00      0.00     95.00
01:36:48 AM      31      1.00      0.00      4.01      0.00      0.00     94.99

01:36:48 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:36:53 AM     all      0.74      0.00      0.21      0.84      0.00     98.21
01:36:53 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
01:36:53 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
01:36:53 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
01:36:53 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
01:36:53 AM       4      0.00      0.00      4.60      0.00      0.00     95.40
01:36:53 AM       5      0.00      0.00      0.20      0.00      0.00     99.80
01:36:53 AM       6      0.00      0.00      0.20      0.00      0.00     99.80
01:36:53 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
01:36:53 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
01:36:53 AM       9     23.64      0.00      0.40     24.24      0.00     51.72
01:36:53 AM      10      0.20      0.00      0.20      1.00      0.00     98.60
01:36:53 AM      11      0.20      0.00      0.00      0.00      0.00     99.80
01:36:53 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
01:36:53 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
01:36:53 AM      14      0.00      0.00      0.20      0.00      0.00     99.80
01:36:53 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
01:36:53 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
01:36:53 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
01:36:53 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
01:36:53 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
01:36:53 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
01:36:53 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
01:36:53 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
01:36:53 AM      23      0.00      0.00      0.40      0.00      0.00     99.60
01:36:53 AM      24      0.00      0.00      0.20      0.00      0.00     99.80
01:36:53 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
01:36:53 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
01:36:53 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
01:36:53 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
01:36:53 AM      29      0.00      0.00      0.20      1.80      0.00     98.00
01:36:53 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
01:36:53 AM      31      0.00      0.00      0.00      0.00      0.00    100.00

01:36:53 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:36:58 AM     all      4.28      0.00      0.04      0.48      0.00     95.20
01:36:58 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM      10     48.30      0.00      0.40      5.61      0.00     45.69
01:36:58 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM      17      0.00      0.00      0.00      1.20      0.00     98.80
01:36:58 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM      23      0.00      0.00      0.40      0.00      0.00     99.60
01:36:58 AM      24      0.40      0.00      0.00      1.60      0.00     98.00
01:36:58 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM      29     88.22      0.00      0.60      6.79      0.00      4.39
01:36:58 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
01:36:58 AM      31      0.00      0.00      0.00      0.00      0.00    100.00

01:36:58 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:37:03 AM     all      0.78      0.00      0.08      1.49      0.00     97.65
01:37:03 AM       0      0.00      0.00      0.40      0.00      0.00     99.60
01:37:03 AM       1      0.00      0.00      0.20      0.00      0.00     99.80
01:37:03 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
01:37:03 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
01:37:03 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
01:37:03 AM       5      0.00      0.00      0.00      1.41      0.00     98.59
01:37:03 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
01:37:03 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
01:37:03 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
01:37:03 AM       9     24.05      0.00      0.40     42.28      0.00     33.27
01:37:03 AM      10      0.40      0.00      0.00      3.01      0.00     96.59
01:37:03 AM      11      0.20      0.00      0.20      1.20      0.00     98.40
01:37:03 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
01:37:03 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
01:37:03 AM      14      0.00      0.00      0.40      0.00      0.00     99.60
01:37:03 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
01:37:03 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
01:37:03 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
01:37:03 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
01:37:03 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
01:37:03 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
01:37:03 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
01:37:03 AM      22      0.20      0.00      0.20      0.00      0.00     99.60
01:37:03 AM      23      0.20      0.00      0.40      0.00      0.00     99.40
01:37:03 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
01:37:03 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
01:37:03 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
01:37:03 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
01:37:03 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
01:37:03 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
01:37:03 AM      30      0.00      0.00      0.20      0.00      0.00     99.80
01:37:03 AM      31      0.00      0.00      0.00      0.00      0.00    100.00

01:37:03 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:37:08 AM     all      0.18      0.00      0.06      1.88      0.00     97.89
01:37:08 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
01:37:08 AM       1      0.00      0.00      0.20      0.00      0.00     99.80
01:37:08 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
01:37:08 AM       3      0.00      0.00      0.20      0.00      0.00     99.80
01:37:08 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
01:37:08 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
01:37:08 AM       6      0.00      0.00      0.20      0.00      0.00     99.80
01:37:08 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
01:37:08 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
01:37:08 AM       9      0.80      0.00      0.00     10.62      0.00     88.58
01:37:08 AM      10      4.80      0.00      0.40     49.00      0.00     45.80
01:37:08 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
01:37:08 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
01:37:08 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
01:37:08 AM      14      0.00      0.00      0.20      0.00      0.00     99.80
01:37:08 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
01:37:08 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
01:37:08 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
01:37:08 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
01:37:08 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
01:37:08 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
01:37:08 AM      21      0.00      0.00      0.20      0.00      0.00     99.80
01:37:08 AM      22      0.00      0.00      0.00      0.60      0.00     99.40
01:37:08 AM      23      0.00      0.00      0.40      0.00      0.00     99.60
01:37:08 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
01:37:08 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
01:37:08 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
01:37:08 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
01:37:08 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
01:37:08 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
01:37:08 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
01:37:08 AM      31      0.00      0.00      0.00      0.00      0.00    100.00

01:37:08 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:37:13 AM     all      0.19      0.00      0.06      1.85      0.00     97.90
01:37:13 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM       3      0.00      0.00      0.20      0.00      0.00     99.80
01:37:13 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM       9      2.81      0.00      0.40     33.94      0.00     62.85
01:37:13 AM      10      3.21      0.00      0.20     24.70      0.00     71.89
01:37:13 AM      11      0.00      0.00      0.20      0.00      0.00     99.80
01:37:13 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM      18      0.00      0.00      0.20      0.00      0.00     99.80
01:37:13 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM      22      0.00      0.00      0.20      0.00      0.00     99.80
01:37:13 AM      23      0.20      0.00      0.40      0.80      0.00     98.60
01:37:13 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
01:37:13 AM      31      0.00      0.00      0.00      0.00      0.00    100.00

01:37:13 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:37:18 AM     all      0.18      0.00      0.05      1.72      0.00     98.06
01:37:18 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM       1      0.00      0.00      0.20      0.00      0.00     99.80
01:37:18 AM       2      0.00      0.00      0.20      0.00      0.00     99.80
01:37:18 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM      10      5.21      0.00      0.40     54.31      0.00     40.08
01:37:18 AM      11      0.00      0.00      0.40      0.00      0.00     99.60
01:37:18 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM      20      0.20      0.00      0.00      0.00      0.00     99.80
01:37:18 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM      23      0.20      0.00      0.40      0.80      0.00     98.60
01:37:18 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
01:37:18 AM      31      0.00      0.00      0.00      0.00      0.00    100.00

01:37:18 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:37:23 AM     all      0.16      0.00      0.06      1.87      0.00     97.90
01:37:23 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
01:37:23 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
01:37:23 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
01:37:23 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
01:37:23 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
01:37:23 AM       5      0.00      0.00      0.20      0.00      0.00     99.80
01:37:23 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
01:37:23 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
01:37:23 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
01:37:23 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
01:37:23 AM      10      5.22      0.00      0.60     60.04      0.00     34.14
01:37:23 AM      11      0.00      0.00      0.20      0.00      0.00     99.80
01:37:23 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
01:37:23 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
