Timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
2024-01-27T07:23:20,all,2.96,0.0,4.42,0.16,0.0,92.46
2024-01-27T07:23:20,0,0.4,0.0,5.01,0.0,0.0,94.59
2024-01-27T07:23:20,1,0.8,0.0,4.4,0.0,0.0,94.8
2024-01-27T07:23:20,2,0.6,0.0,4.61,0.0,0.0,94.79
2024-01-27T07:23:20,3,0.8,0.0,4.39,0.0,0.0,94.81
2024-01-27T07:23:20,4,0.6,0.0,4.4,0.0,0.0,95.0
2024-01-27T07:23:20,5,0.4,0.0,4.8,0.0,0.0,94.8
2024-01-27T07:23:20,6,0.6,0.0,4.6,0.0,0.0,94.8
2024-01-27T07:23:20,7,0.6,0.0,4.6,0.0,0.0,94.8
2024-01-27T07:23:20,8,0.4,0.0,4.8,0.0,0.0,94.8
2024-01-27T07:23:20,9,0.6,0.0,4.8,0.0,0.0,94.6
2024-01-27T07:23:20,10,73.4,0.0,2.0,2.6,0.0,22.0
2024-01-27T07:23:20,11,0.8,0.0,4.21,0.0,0.0,94.99
2024-01-27T07:23:20,12,0.6,0.0,4.6,0.0,0.0,94.8
2024-01-27T07:23:20,13,0.4,0.0,4.61,0.0,0.0,94.99
2024-01-27T07:23:20,14,0.8,0.0,4.39,0.0,0.0,94.81
2024-01-27T07:23:20,15,0.6,0.0,4.4,0.0,0.0,95.0
2024-01-27T07:23:20,16,0.8,0.0,4.21,0.0,0.0,94.99
2024-01-27T07:23:20,17,0.4,0.0,4.6,2.6,0.0,92.4
2024-01-27T07:23:20,18,0.6,0.0,4.59,0.0,0.0,94.81
2024-01-27T07:23:20,19,0.6,0.0,3.99,0.0,0.0,95.41
2024-01-27T07:23:20,20,0.4,0.0,4.62,0.0,0.0,94.98
2024-01-27T07:23:20,21,0.4,0.0,4.61,0.0,0.0,94.99
2024-01-27T07:23:20,22,0.4,0.0,4.79,0.0,0.0,94.81
2024-01-27T07:23:20,23,3.01,0.0,4.41,0.0,0.0,92.59
2024-01-27T07:23:20,24,0.4,0.0,4.6,0.0,0.0,95.0
2024-01-27T07:23:20,25,0.6,0.0,4.41,0.0,0.0,94.99
2024-01-27T07:23:20,26,0.4,0.0,4.61,0.0,0.0,94.99
2024-01-27T07:23:20,27,0.8,0.0,4.02,0.0,0.0,95.18
2024-01-27T07:23:20,28,1.0,0.0,4.41,0.0,0.0,94.59
2024-01-27T07:23:20,29,0.8,0.0,4.4,0.0,0.0,94.8
2024-01-27T07:23:20,30,0.6,0.0,4.6,0.0,0.0,94.8
2024-01-27T07:23:20,31,1.0,0.0,4.0,0.0,0.0,95.0
2024-01-27T07:23:25,all,3.51,0.0,0.1,0.34,0.0,96.05
2024-01-27T07:23:25,0,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-27T07:23:25,1,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-27T07:23:25,2,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-27T07:23:25,3,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-27T07:23:25,4,0.0,0.0,0.0,0.0,0.0,100.0
