Timestamp,CPU,CPU MHz
2024-01-25T11:22:15,0,3200.0
2024-01-25T11:22:15,1,3200.0
2024-01-25T11:22:15,2,3200.0
2024-01-25T11:22:15,3,3200.0
2024-01-25T11:22:15,4,3200.0
2024-01-25T11:22:15,5,3200.0
2024-01-25T11:22:15,6,3200.0
2024-01-25T11:22:15,7,3200.0
2024-01-25T11:22:15,8,3200.0
2024-01-25T11:22:15,9,3200.0
2024-01-25T11:22:15,10,3200.0
2024-01-25T11:22:15,11,3200.0
2024-01-25T11:22:15,12,3200.0
2024-01-25T11:22:15,13,3200.0
2024-01-25T11:22:15,14,3200.0
2024-01-25T11:22:15,15,3200.0
2024-01-25T11:22:15,16,3200.0
2024-01-25T11:22:15,17,3200.0
2024-01-25T11:22:15,18,3200.0
2024-01-25T11:22:15,19,3200.0
2024-01-25T11:22:15,20,3200.0
2024-01-25T11:22:15,21,3200.0
2024-01-25T11:22:15,22,1823.569
2024-01-25T11:22:15,23,3200.0
2024-01-25T11:22:15,24,3200.0
2024-01-25T11:22:15,25,3200.0
2024-01-25T11:22:15,26,3200.0
2024-01-25T11:22:15,27,3200.0
2024-01-25T11:22:15,28,3200.0
2024-01-25T11:22:15,29,3200.0
2024-01-25T11:22:15,30,3200.0
2024-01-25T11:22:15,31,3200.0
2024-01-25T11:22:20,0,3200.0
2024-01-25T11:22:20,1,3200.0
2024-01-25T11:22:20,2,3200.0
2024-01-25T11:22:20,3,2493.519
2024-01-25T11:22:20,4,3200.0
2024-01-25T11:22:20,5,3200.0
2024-01-25T11:22:20,6,3200.0
2024-01-25T11:22:20,7,3200.0
2024-01-25T11:22:20,8,3200.0
2024-01-25T11:22:20,9,3200.0
2024-01-25T11:22:20,10,3200.0
2024-01-25T11:22:20,11,3200.0
2024-01-25T11:22:20,12,3200.0
2024-01-25T11:22:20,13,3200.0
2024-01-25T11:22:20,14,3200.0
2024-01-25T11:22:20,15,3200.0
2024-01-25T11:22:20,16,3200.0
2024-01-25T11:22:20,17,3200.0
2024-01-25T11:22:20,18,3200.0
2024-01-25T11:22:20,19,3200.0
2024-01-25T11:22:20,20,2308.713
2024-01-25T11:22:20,21,3200.0
2024-01-25T11:22:20,22,3200.0
2024-01-25T11:22:20,23,3200.0
2024-01-25T11:22:20,24,3200.0
2024-01-25T11:22:20,25,3200.0
2024-01-25T11:22:20,26,3200.0
2024-01-25T11:22:20,27,3200.0
2024-01-25T11:22:20,28,3200.0
2024-01-25T11:22:20,29,3200.0
2024-01-25T11:22:20,30,3200.0
2024-01-25T11:22:20,31,3200.0
2024-01-25T11:22:25,0,3200.0
2024-01-25T11:22:25,1,3200.0
2024-01-25T11:22:25,2,3200.0
2024-01-25T11:22:25,3,1688.931
2024-01-25T11:22:25,4,3200.0
2024-01-25T11:22:25,5,3200.0
2024-01-25T11:22:25,6,3200.0
2024-01-25T11:22:25,7,3200.0
2024-01-25T11:22:25,8,3200.0
2024-01-25T11:22:25,9,3200.0
2024-01-25T11:22:25,10,3200.0
2024-01-25T11:22:25,11,3200.0
2024-01-25T11:22:25,12,3200.0
2024-01-25T11:22:25,13,3200.0
2024-01-25T11:22:25,14,3114.943
2024-01-25T11:22:25,15,3200.0
2024-01-25T11:22:25,16,3200.0
2024-01-25T11:22:25,17,3200.0
2024-01-25T11:22:25,18,3200.0
2024-01-25T11:22:25,19,3200.0
2024-01-25T11:22:25,20,2167.469
2024-01-25T11:22:25,21,3200.0
2024-01-25T11:22:25,22,3200.0
2024-01-25T11:22:25,23,3200.0
2024-01-25T11:22:25,24,3200.0
2024-01-25T11:22:25,25,3200.0
2024-01-25T11:22:25,26,3200.0
2024-01-25T11:22:25,27,3200.0
2024-01-25T11:22:25,28,3200.0
2024-01-25T11:22:25,29,3113.278
2024-01-25T11:22:25,30,3200.0
2024-01-25T11:22:25,31,3200.0
2024-01-25T11:22:30,0,3200.0
2024-01-25T11:22:30,1,3200.0
2024-01-25T11:22:30,2,3200.0
2024-01-25T11:22:30,3,1950.395
2024-01-25T11:22:30,4,3200.0
2024-01-25T11:22:30,5,3200.0
2024-01-25T11:22:30,6,3200.0
2024-01-25T11:22:30,7,3200.0
2024-01-25T11:22:30,8,3200.0
2024-01-25T11:22:30,9,3155.864
2024-01-25T11:22:30,10,3200.0
2024-01-25T11:22:30,11,3200.0
2024-01-25T11:22:30,12,3200.0
2024-01-25T11:22:30,13,3200.0
2024-01-25T11:22:30,14,3200.0
2024-01-25T11:22:30,15,3200.0
2024-01-25T11:22:30,16,3200.0
2024-01-25T11:22:30,17,3200.0
2024-01-25T11:22:30,18,3200.0
2024-01-25T11:22:30,19,3200.0
2024-01-25T11:22:30,20,2301.97
2024-01-25T11:22:30,21,3200.0
2024-01-25T11:22:30,22,3200.0
2024-01-25T11:22:30,23,3200.0
2024-01-25T11:22:30,24,3200.0
2024-01-25T11:22:30,25,3200.0
2024-01-25T11:22:30,26,3200.0
2024-01-25T11:22:30,27,3200.0
2024-01-25T11:22:30,28,3200.0
2024-01-25T11:22:30,29,3200.0
2024-01-25T11:22:30,30,3200.0
2024-01-25T11:22:30,31,3200.0
2024-01-25T11:22:35,0,3200.0
2024-01-25T11:22:35,1,3200.0
2024-01-25T11:22:35,2,3200.0
2024-01-25T11:22:35,3,1728.151
2024-01-25T11:22:35,4,3200.0
2024-01-25T11:22:35,5,3200.0
2024-01-25T11:22:35,6,3200.0
2024-01-25T11:22:35,7,3200.0
2024-01-25T11:22:35,8,3200.0
2024-01-25T11:22:35,9,3200.0
2024-01-25T11:22:35,10,3200.0
2024-01-25T11:22:35,11,3200.0
2024-01-25T11:22:35,12,3200.0
2024-01-25T11:22:35,13,3200.0
2024-01-25T11:22:35,14,3200.0
2024-01-25T11:22:35,15,3200.0
2024-01-25T11:22:35,16,3200.0
2024-01-25T11:22:35,17,3200.0
2024-01-25T11:22:35,18,3200.0
2024-01-25T11:22:35,19,3200.0
2024-01-25T11:22:35,20,2189.221
2024-01-25T11:22:35,21,3200.0
2024-01-25T11:22:35,22,3200.0
2024-01-25T11:22:35,23,3200.0
2024-01-25T11:22:35,24,3200.0
2024-01-25T11:22:35,25,3200.0
2024-01-25T11:22:35,26,3200.0
2024-01-25T11:22:35,27,3200.0
2024-01-25T11:22:35,28,3200.0
2024-01-25T11:22:35,29,3200.0
2024-01-25T11:22:35,30,3200.0
2024-01-25T11:22:35,31,3200.0
2024-01-25T11:22:41,0,3200.0
2024-01-25T11:22:41,1,3200.0
2024-01-25T11:22:41,2,3200.0
