Timestamp,CPU,CPU MHz
2024-01-24T16:46:20,0,3200.0
2024-01-24T16:46:20,1,3200.0
2024-01-24T16:46:20,2,3200.0
2024-01-24T16:46:20,3,3200.0
2024-01-24T16:46:20,4,3200.0
2024-01-24T16:46:20,5,3200.0
2024-01-24T16:46:20,6,3200.0
2024-01-24T16:46:20,7,3200.0
2024-01-24T16:46:20,8,3200.0
2024-01-24T16:46:20,9,3200.0
2024-01-24T16:46:20,10,3200.0
2024-01-24T16:46:20,11,3200.0
2024-01-24T16:46:20,12,3200.0
2024-01-24T16:46:20,13,3200.0
2024-01-24T16:46:20,14,2081.292
2024-01-24T16:46:20,15,3200.0
2024-01-24T16:46:20,16,3200.0
2024-01-24T16:46:20,17,3200.0
2024-01-24T16:46:20,18,3200.0
2024-01-24T16:46:20,19,3200.0
2024-01-24T16:46:20,20,3200.0
2024-01-24T16:46:20,21,3200.0
2024-01-24T16:46:20,22,3200.0
2024-01-24T16:46:20,23,3200.0
2024-01-24T16:46:20,24,3200.0
2024-01-24T16:46:20,25,3200.0
2024-01-24T16:46:20,26,3200.0
2024-01-24T16:46:20,27,3200.0
2024-01-24T16:46:20,28,3200.0
2024-01-24T16:46:20,29,3200.0
2024-01-24T16:46:20,30,3200.0
2024-01-24T16:46:20,31,3200.0
2024-01-24T16:46:25,0,3200.0
2024-01-24T16:46:25,1,3200.0
2024-01-24T16:46:25,2,3200.0
2024-01-24T16:46:25,3,3200.0
2024-01-24T16:46:25,4,3200.0
2024-01-24T16:46:25,5,3200.0
2024-01-24T16:46:25,6,3200.0
2024-01-24T16:46:25,7,3200.0
2024-01-24T16:46:25,8,3200.0
2024-01-24T16:46:25,9,3200.0
2024-01-24T16:46:25,10,3200.0
2024-01-24T16:46:25,11,3200.0
2024-01-24T16:46:25,12,2081.059
2024-01-24T16:46:25,13,3200.0
2024-01-24T16:46:25,14,2153.189
2024-01-24T16:46:25,15,3200.0
2024-01-24T16:46:25,16,3200.0
2024-01-24T16:46:25,17,3200.0
2024-01-24T16:46:25,18,3200.0
2024-01-24T16:46:25,19,3200.0
2024-01-24T16:46:25,20,3200.0
2024-01-24T16:46:25,21,3200.0
2024-01-24T16:46:25,22,3200.0
2024-01-24T16:46:25,23,3200.0
2024-01-24T16:46:25,24,3200.0
2024-01-24T16:46:25,25,3200.0
2024-01-24T16:46:25,26,3200.0
2024-01-24T16:46:25,27,3200.0
2024-01-24T16:46:25,28,3200.0
2024-01-24T16:46:25,29,2572.606
2024-01-24T16:46:25,30,3200.0
2024-01-24T16:46:25,31,3200.0
2024-01-24T16:46:30,0,3200.0
2024-01-24T16:46:30,1,3200.0
2024-01-24T16:46:30,2,3200.0
2024-01-24T16:46:30,3,3200.0
2024-01-24T16:46:30,4,3200.0
2024-01-24T16:46:30,5,3200.0
2024-01-24T16:46:30,6,3200.0
2024-01-24T16:46:30,7,3200.0
2024-01-24T16:46:30,8,3200.0
2024-01-24T16:46:30,9,3200.0
2024-01-24T16:46:30,10,3200.0
2024-01-24T16:46:30,11,3200.0
2024-01-24T16:46:30,12,2973.673
2024-01-24T16:46:30,13,3200.0
2024-01-24T16:46:30,14,3200.0
2024-01-24T16:46:30,15,3200.0
2024-01-24T16:46:30,16,3200.0
2024-01-24T16:46:30,17,3200.0
2024-01-24T16:46:30,18,3200.0
2024-01-24T16:46:30,19,3200.0
2024-01-24T16:46:30,20,3200.0
2024-01-24T16:46:30,21,3200.0
2024-01-24T16:46:30,22,3200.0
2024-01-24T16:46:30,23,3200.0
2024-01-24T16:46:30,24,3200.0
2024-01-24T16:46:30,25,3200.0
2024-01-24T16:46:30,26,3200.0
2024-01-24T16:46:30,27,2481.017
2024-01-24T16:46:30,28,3200.0
2024-01-24T16:46:30,29,3200.0
2024-01-24T16:46:30,30,3200.0
2024-01-24T16:46:30,31,3200.0
2024-01-24T16:46:35,0,3200.0
2024-01-24T16:46:35,1,3200.0
2024-01-24T16:46:35,2,3200.0
2024-01-24T16:46:35,3,3200.0
2024-01-24T16:46:35,4,3200.0
2024-01-24T16:46:35,5,3200.0
2024-01-24T16:46:35,6,3200.0
2024-01-24T16:46:35,7,3200.0
2024-01-24T16:46:35,8,3200.0
2024-01-24T16:46:35,9,3200.0
2024-01-24T16:46:35,10,3200.0
2024-01-24T16:46:35,11,3200.0
2024-01-24T16:46:35,12,3200.0
2024-01-24T16:46:35,13,2169.689
2024-01-24T16:46:35,14,2153.62
2024-01-24T16:46:35,15,3123.783
2024-01-24T16:46:35,16,3200.0
2024-01-24T16:46:35,17,3200.0
2024-01-24T16:46:35,18,3200.0
2024-01-24T16:46:35,19,3200.0
2024-01-24T16:46:35,20,3200.0
2024-01-24T16:46:35,21,3200.0
2024-01-24T16:46:35,22,3200.0
2024-01-24T16:46:35,23,3200.0
2024-01-24T16:46:35,24,3200.0
2024-01-24T16:46:35,25,3200.0
2024-01-24T16:46:35,26,3200.0
2024-01-24T16:46:35,27,3200.0
2024-01-24T16:46:35,28,3200.0
2024-01-24T16:46:35,29,3200.0
2024-01-24T16:46:35,30,3200.0
2024-01-24T16:46:35,31,3200.0
2024-01-24T16:46:41,0,3200.0
2024-01-24T16:46:41,1,3200.0
2024-01-24T16:46:41,2,3200.0
2024-01-24T16:46:41,3,3200.0
2024-01-24T16:46:41,4,3200.0
2024-01-24T16:46:41,5,3200.0
2024-01-24T16:46:41,6,3200.0
2024-01-24T16:46:41,7,3200.0
2024-01-24T16:46:41,8,3200.0
2024-01-24T16:46:41,9,3200.0
2024-01-24T16:46:41,10,3200.0
2024-01-24T16:46:41,11,1699.443
2024-01-24T16:46:41,12,2287.557
2024-01-24T16:46:41,13,3200.0
2024-01-24T16:46:41,14,3200.0
2024-01-24T16:46:41,15,3200.0
2024-01-24T16:46:41,16,3200.0
2024-01-24T16:46:41,17,3200.0
2024-01-24T16:46:41,18,3200.0
2024-01-24T16:46:41,19,3200.0
2024-01-24T16:46:41,20,3200.0
2024-01-24T16:46:41,21,3200.0
2024-01-24T16:46:41,22,3200.0
2024-01-24T16:46:41,23,3200.0
2024-01-24T16:46:41,24,3200.0
2024-01-24T16:46:41,25,3200.0
2024-01-24T16:46:41,26,3200.0
2024-01-24T16:46:41,27,3200.0
2024-01-24T16:46:41,28,3200.0
2024-01-24T16:46:41,29,3200.0
2024-01-24T16:46:41,30,3200.0
2024-01-24T16:46:41,31,3200.0
2024-01-24T16:46:46,0,3200.0
2024-01-24T16:46:46,1,3200.0
2024-01-24T16:46:46,2,3200.0
2024-01-24T16:46:46,3,3200.0
2024-01-24T16:46:46,4,3200.0
2024-01-24T16:46:46,5,3200.0
2024-01-24T16:46:46,6,3200.0
2024-01-24T16:46:46,7,3200.0
2024-01-24T16:46:46,8,3200.0
2024-01-24T16:46:46,9,3200.0
2024-01-24T16:46:46,10,3200.0
2024-01-24T16:46:46,11,3200.0
2024-01-24T16:46:46,12,2064.492
2024-01-24T16:46:46,13,3200.0
2024-01-24T16:46:46,14,3200.0
2024-01-24T16:46:46,15,3200.0
2024-01-24T16:46:46,16,3200.0
2024-01-24T16:46:46,17,3200.0
2024-01-24T16:46:46,18,3200.0
2024-01-24T16:46:46,19,3200.0
2024-01-24T16:46:46,20,3200.0
2024-01-24T16:46:46,21,3200.0
2024-01-24T16:46:46,22,3200.0
2024-01-24T16:46:46,23,3200.0
2024-01-24T16:46:46,24,3200.0
2024-01-24T16:46:46,25,3200.0
2024-01-24T16:46:46,26,3200.0
2024-01-24T16:46:46,27,2035.0
2024-01-24T16:46:46,28,3200.0
2024-01-24T16:46:46,29,3200.0
2024-01-24T16:46:46,30,3200.0
2024-01-24T16:46:46,31,3200.0
2024-01-24T16:46:51,0,3200.0
2024-01-24T16:46:51,1,3200.0
2024-01-24T16:46:51,2,3200.0
2024-01-24T16:46:51,3,3200.0
2024-01-24T16:46:51,4,3200.0
2024-01-24T16:46:51,5,3200.0
2024-01-24T16:46:51,6,3200.0
2024-01-24T16:46:51,7,3200.0
2024-01-24T16:46:51,8,3200.0
2024-01-24T16:46:51,9,3200.0
2024-01-24T16:46:51,10,3200.0
2024-01-24T16:46:51,11,3200.0
2024-01-24T16:46:51,12,1492.704
2024-01-24T16:46:51,13,3200.0
2024-01-24T16:46:51,14,3200.0
2024-01-24T16:46:51,15,3200.0
2024-01-24T16:46:51,16,3200.0
2024-01-24T16:46:51,17,3200.0
2024-01-24T16:46:51,18,3200.0
2024-01-24T16:46:51,19,3200.0
2024-01-24T16:46:51,20,3200.0
2024-01-24T16:46:51,21,3200.0
2024-01-24T16:46:51,22,3200.0
2024-01-24T16:46:51,23,3200.0
2024-01-24T16:46:51,24,3200.0
2024-01-24T16:46:51,25,3200.0
2024-01-24T16:46:51,26,3200.0
2024-01-24T16:46:51,27,3200.0
2024-01-24T16:46:51,28,3200.0
2024-01-24T16:46:51,29,3200.0
2024-01-24T16:46:51,30,3200.0
2024-01-24T16:46:51,31,3200.0
2024-01-24T16:46:56,0,3200.0
2024-01-24T16:46:56,1,3200.0
2024-01-24T16:46:56,2,3200.0
2024-01-24T16:46:56,3,3200.0
2024-01-24T16:46:56,4,3200.0
2024-01-24T16:46:56,5,3200.0
2024-01-24T16:46:56,6,3200.0
2024-01-24T16:46:56,7,3200.0
2024-01-24T16:46:56,8,3200.0
2024-01-24T16:46:56,9,3200.0
2024-01-24T16:46:56,10,3200.0
2024-01-24T16:46:56,11,3200.0
2024-01-24T16:46:56,12,3200.0
2024-01-24T16:46:56,13,3200.0
2024-01-24T16:46:56,14,3200.0
2024-01-24T16:46:56,15,3200.0
2024-01-24T16:46:56,16,3200.0
2024-01-24T16:46:56,17,3200.0
