Linux 5.15.0-91-generic (gl5) 	01/19/2024 	_x86_64_	(32 CPU)

01:58:26 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:58:31 PM     all      3.64      0.00      4.21      0.19      0.00     91.96
01:58:31 PM       0      1.00      0.00      4.21      0.00      0.00     94.79
01:58:31 PM       1      1.00      0.00      4.01      0.00      0.00     94.99
01:58:31 PM       2      0.60      0.00      4.60      0.00      0.00     94.80
01:58:31 PM       3      0.60      0.00      4.41      0.00      0.00     94.99
01:58:31 PM       4      1.00      0.00      4.20      0.00      0.00     94.80
01:58:31 PM       5      0.60      0.00      4.40      0.00      0.00     95.00
01:58:31 PM       6      1.00      0.00      4.20      0.00      0.00     94.80
01:58:31 PM       7      0.80      0.00      4.60      0.00      0.00     94.60
01:58:31 PM       8      1.00      0.00      4.40      1.20      0.00     93.40
01:58:31 PM       9     88.62      0.00      2.20      0.20      0.00      8.98
01:58:31 PM      10      0.80      0.00      4.59      0.00      0.00     94.61
01:58:31 PM      11      1.40      0.00      3.80      0.00      0.00     94.80
01:58:31 PM      12      0.80      0.00      4.40      4.60      0.00     90.20
01:58:31 PM      13      0.80      0.00      4.62      0.00      0.00     94.58
01:58:31 PM      14      0.60      0.00      4.41      0.00      0.00     94.99
01:58:31 PM      15      0.80      0.00      4.40      0.00      0.00     94.80
01:58:31 PM      16      0.80      0.00      4.20      0.00      0.00     95.00
01:58:31 PM      17      0.80      0.00      4.40      0.00      0.00     94.80
01:58:31 PM      18      1.20      0.00      4.00      0.00      0.00     94.80
01:58:31 PM      19      0.80      0.00      4.20      0.00      0.00     95.00
01:58:31 PM      20      0.80      0.00      4.22      0.00      0.00     94.98
01:58:31 PM      21      1.00      0.00      4.01      0.00      0.00     94.99
01:58:31 PM      22      0.80      0.00      4.40      0.00      0.00     94.80
01:58:31 PM      23      1.00      0.00      4.19      0.00      0.00     94.81
01:58:31 PM      24      0.80      0.00      4.21      0.00      0.00     94.99
01:58:31 PM      25      0.80      0.00      4.21      0.00      0.00     94.99
01:58:31 PM      26      0.80      0.00      4.59      0.00      0.00     94.61
01:58:31 PM      27      0.80      0.00      4.40      0.00      0.00     94.80
01:58:31 PM      28      1.20      0.00      4.00      0.00      0.00     94.80
01:58:31 PM      29      1.20      0.00      4.00      0.00      0.00     94.80
01:58:31 PM      30      1.20      0.00      4.19      0.00      0.00     94.61
01:58:31 PM      31      0.80      0.00      4.21      0.00      0.00     94.99

01:58:31 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:58:36 PM     all      1.97      0.00      0.24      0.78      0.00     97.00
01:58:36 PM       0      0.00      0.00      0.80      0.00      0.00     99.20
01:58:36 PM       1      0.00      0.00      0.20      0.00      0.00     99.80
01:58:36 PM       2      0.00      0.00      0.20      0.00      0.00     99.80
01:58:36 PM       3      0.60      0.00      0.40      0.00      0.00     99.00
01:58:36 PM       4      0.20      0.00      0.00      0.00      0.00     99.80
01:58:36 PM       5      0.20      0.00      0.40      0.00      0.00     99.40
01:58:36 PM       6      0.00      0.00      0.20      0.00      0.00     99.80
01:58:36 PM       7      0.20      0.00      0.40      0.00      0.00     99.40
01:58:36 PM       8      0.00      0.00      0.40      0.00      0.00     99.60
01:58:36 PM       9     26.87      0.00      0.81     20.20      0.00     52.12
01:58:36 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
01:58:36 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
01:58:36 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
01:58:36 PM      13      0.20      0.00      0.20      0.00      0.00     99.60
01:58:36 PM      14      0.00      0.00      0.20      0.00      0.00     99.80
01:58:36 PM      15     17.03      0.00      0.80      2.40      0.00     79.76
01:58:36 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
01:58:36 PM      17      0.20      0.00      0.20      0.00      0.00     99.60
01:58:36 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
01:58:36 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
01:58:36 PM      20      0.00      0.00      0.40      0.00      0.00     99.60
01:58:36 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
01:58:36 PM      22      0.00      0.00      0.20      0.00      0.00     99.80
01:58:36 PM      23      0.00      0.00      0.20      0.00      0.00     99.80
01:58:36 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
01:58:36 PM      25      0.00      0.00      0.00      0.00      0.00    100.00
01:58:36 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
01:58:36 PM      27     17.40      0.00      0.60      2.60      0.00     79.40
01:58:36 PM      28      0.00      0.00      0.60      0.00      0.00     99.40
01:58:36 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
01:58:36 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
01:58:36 PM      31      0.40      0.00      0.60      0.00      0.00     99.00

01:58:36 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:58:41 PM     all      3.95      0.00      0.10      0.39      0.00     95.55
01:58:41 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
01:58:41 PM       1      0.20      0.00      0.00      0.00      0.00     99.80
01:58:41 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
01:58:41 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
01:58:41 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
01:58:41 PM       5      0.00      0.00      0.20      0.00      0.00     99.80
01:58:41 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
01:58:41 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
01:58:41 PM       8      0.20      0.00      0.40      0.00      0.00     99.40
01:58:41 PM       9     14.03      0.00      0.40      1.80      0.00     83.77
01:58:41 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
01:58:41 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
01:58:41 PM      12      0.20      0.00      0.00      1.40      0.00     98.40
01:58:41 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
01:58:41 PM      14      0.40      0.00      0.20      0.60      0.00     98.80
01:58:41 PM      15     35.87      0.00      0.40      3.81      0.00     59.92
01:58:41 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
01:58:41 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
01:58:41 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
01:58:41 PM      19      0.00      0.00      0.20      0.00      0.00     99.80
01:58:41 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
01:58:41 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
01:58:41 PM      22      0.20      0.00      0.20      0.00      0.00     99.60
01:58:41 PM      23      0.00      0.00      0.20      0.00      0.00     99.80
01:58:41 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
01:58:41 PM      25      0.00      0.00      0.00      0.00      0.00    100.00
01:58:41 PM      26      0.20      0.00      0.00      0.80      0.00     99.00
01:58:41 PM      27     75.05      0.00      0.60      4.19      0.00     20.16
01:58:41 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
01:58:41 PM      29      0.00      0.00      0.20      0.00      0.00     99.80
01:58:41 PM      30      0.00      0.00      0.20      0.00      0.00     99.80
01:58:41 PM      31      0.00      0.00      0.00      0.00      0.00    100.00

01:58:41 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:58:46 PM     all      1.09      0.00      0.27      1.34      0.00     97.30
01:58:46 PM       0      0.00      0.00      0.20      0.00      0.00     99.80
01:58:46 PM       1      0.00      0.00      0.20      0.00      0.00     99.80
01:58:46 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
01:58:46 PM       3      0.40      0.00      0.40      0.00      0.00     99.20
01:58:46 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
01:58:46 PM       5      0.20      0.00      0.00      0.00      0.00     99.80
01:58:46 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
01:58:46 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
01:58:46 PM       8      0.00      0.00      0.40      0.00      0.00     99.60
01:58:46 PM       9     32.34      0.00      1.20     41.92      0.00     24.55
01:58:46 PM      10      0.20      0.00      1.00      0.00      0.00     98.80
01:58:46 PM      11      0.20      0.00      0.40      0.00      0.00     99.40
01:58:46 PM      12      0.00      0.00      0.40      0.00      0.00     99.60
01:58:46 PM      13      0.20      0.00      0.60      0.00      0.00     99.20
01:58:46 PM      14      0.20      0.00      0.20      0.00      0.00     99.60
01:58:46 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
01:58:46 PM      16      0.00      0.00      0.20      0.00      0.00     99.80
01:58:46 PM      17      0.00      0.00      0.20      0.00      0.00     99.80
01:58:46 PM      18      0.00      0.00      0.20      0.00      0.00     99.80
01:58:46 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
01:58:46 PM      20      0.60      0.00      0.40      0.00      0.00     99.00
01:58:46 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
01:58:46 PM      22      0.00      0.00      0.00      0.80      0.00     99.20
01:58:46 PM      23      0.00      0.00      0.40      0.00      0.00     99.60
01:58:46 PM      24      0.00      0.00      0.40      0.00      0.00     99.60
01:58:46 PM      25      0.00      0.00      0.20      0.00      0.00     99.80
01:58:46 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
01:58:46 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
01:58:46 PM      28      0.00      0.00      0.20      0.00      0.00     99.80
01:58:46 PM      29      0.20      0.00      0.20      0.00      0.00     99.60
01:58:46 PM      30      0.00      0.00      0.40      0.00      0.00     99.60
01:58:46 PM      31      0.40      0.00      0.80      0.00      0.00     98.80

01:58:46 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:58:51 PM     all      0.74      0.00      0.11      1.50      0.00     97.65
01:58:51 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
01:58:51 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
01:58:51 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
01:58:51 PM       3      0.00      0.00      0.00      0.80      0.00     99.20
01:58:51 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
01:58:51 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
01:58:51 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
01:58:51 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
01:58:51 PM       8      0.00      0.00      0.40      0.00      0.00     99.60
01:58:51 PM       9     23.15      0.00      1.20     47.11      0.00     28.54
01:58:51 PM      10      0.00      0.00      0.40      0.00      0.00     99.60
01:58:51 PM      11      0.00      0.00      0.20      0.00      0.00     99.80
01:58:51 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
01:58:51 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
01:58:51 PM      14      0.20      0.00      0.00      0.00      0.00     99.80
01:58:51 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
01:58:51 PM      16      0.00      0.00      0.20      0.00      0.00     99.80
01:58:51 PM      17      0.00      0.00      0.20      0.00      0.00     99.80
01:58:51 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
01:58:51 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
01:58:51 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
01:58:51 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
01:58:51 PM      22      0.00      0.00      0.20      0.00      0.00     99.80
01:58:51 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
01:58:51 PM      24      0.20      0.00      0.20      0.00      0.00     99.60
01:58:51 PM      25      0.00      0.00      0.00      0.00      0.00    100.00
01:58:51 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
01:58:51 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
01:58:51 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
01:58:51 PM      29      0.00      0.00      0.20      0.00      0.00     99.80
01:58:51 PM      30      0.00      0.00      0.20      0.00      0.00     99.80
01:58:51 PM      31      0.00      0.00      0.00      0.00      0.00    100.00

01:58:51 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:58:56 PM     all      0.88      0.00      0.23      1.53      0.00     97.36
01:58:56 PM       0      0.00      0.00      0.20      0.00      0.00     99.80
01:58:56 PM       1      0.00      0.00      0.20      0.00      0.00     99.80
01:58:56 PM       2      0.20      0.00      0.00      0.00      0.00     99.80
01:58:56 PM       3      0.00      0.00      0.40      0.80      0.00     98.80
01:58:56 PM       4      0.20      0.00      0.40      0.00      0.00     99.40
01:58:56 PM       5      0.20      0.00      0.40      0.00      0.00     99.40
01:58:56 PM       6      0.00      0.00      0.40      0.00      0.00     99.60
01:58:56 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
01:58:56 PM       8      0.00      0.00      0.40      0.00      0.00     99.60
01:58:56 PM       9     13.05      0.00      0.40     26.10      0.00     60.44
01:58:56 PM      10      0.20      0.00      0.20      0.00      0.00     99.60
01:58:56 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
01:58:56 PM      12      0.00      0.00      0.40      0.00      0.00     99.60
01:58:56 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
01:58:56 PM      14      0.20      0.00      0.20      0.00      0.00     99.60
01:58:56 PM      15      0.00      0.00      0.20      0.00      0.00     99.80
01:58:56 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
01:58:56 PM      17      0.20      0.00      0.20      0.00      0.00     99.60
01:58:56 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
01:58:56 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
01:58:56 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
01:58:56 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
01:58:56 PM      22      0.60      0.00      0.60      0.00      0.00     98.80
01:58:56 PM      23      0.20      0.00      0.80      0.00      0.00     99.00
01:58:56 PM      24      7.98      0.00      0.60     12.97      0.00     78.44
01:58:56 PM      25      4.60      0.00      0.60      9.20      0.00     85.60
01:58:56 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
01:58:56 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
01:58:56 PM      28      0.00      0.00      0.20      0.00      0.00     99.80
01:58:56 PM      29      0.40      0.00      0.00      0.00      0.00     99.60
01:58:56 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
01:58:56 PM      31      0.20      0.00      0.40      0.00      0.00     99.40

01:58:56 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:59:01 PM     all      0.91      0.00      0.08      1.41      0.00     97.60
01:59:01 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
01:59:01 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
01:59:01 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
01:59:01 PM       3      0.00      0.00      0.00      0.40      0.00     99.60
01:59:01 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
01:59:01 PM       5      0.20      0.00      0.40      0.00      0.00     99.40
01:59:01 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
01:59:01 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
01:59:01 PM       8      8.96      0.00      0.40     13.94      0.00     76.69
01:59:01 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
01:59:01 PM      10      0.00      0.00      0.40      0.00      0.00     99.60
01:59:01 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
01:59:01 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
01:59:01 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
01:59:01 PM      14      0.20      0.00      0.20      0.00      0.00     99.60
01:59:01 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
01:59:01 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
01:59:01 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
01:59:01 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
01:59:01 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
01:59:01 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
01:59:01 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
01:59:01 PM      22      0.20      0.00      0.00      0.00      0.00     99.80
