Linux 5.15.0-91-generic (gl5) 	01/31/2024 	_x86_64_	(32 CPU)

07:08:57 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:09:12 PM       8      0.00      0.00      0.20      0.00      0.00     99.80
07:09:12 PM       9      3.41      0.00      0.20     10.02      0.00     86.37
07:09:12 PM      10      0.20      0.00      0.00      0.00      0.00     99.80
07:09:12 PM      11      0.40      0.00      0.40      0.00      0.00     99.20
07:09:12 PM      12      0.20      0.00      0.00      0.00      0.00     99.80
07:09:12 PM      13      0.40      0.00      0.20      0.80      0.00     98.59
07:09:12 PM      14     73.15      0.00      0.60      2.40      0.00     23.85
07:09:12 PM      15     50.10      0.00      0.80     11.58      0.00     37.52
07:09:12 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
07:09:12 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
07:09:12 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
07:09:12 PM      19      0.20      0.00      0.20      0.00      0.00     99.60
07:09:12 PM      20      0.20      0.00      0.80      0.00      0.00     99.01
07:09:12 PM      21      0.00      0.00      0.40      0.00      0.00     99.60
07:09:12 PM      22      0.00      0.00      0.40      0.00      0.00     99.60
07:09:12 PM      23      0.20      0.00      0.20      0.00      0.00     99.60
07:09:12 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
07:09:12 PM      25      0.00      0.00      0.00      0.00      0.00    100.00
07:09:12 PM      26      0.00      0.00      0.20      0.00      0.00     99.80
07:09:12 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
07:09:12 PM      28      0.20      0.00      0.20      0.00      0.00     99.60
07:09:12 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
07:09:12 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
07:09:12 PM      31      0.00      0.00      0.00      0.00      0.00    100.00

07:09:12 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:09:17 PM     all      1.48      0.00      0.08      1.09      0.00     97.35
07:09:17 PM       0      0.00      0.00      0.40      0.60      0.00     99.00
07:09:17 PM       1      0.20      0.00      0.20      0.00      0.00     99.60
07:09:17 PM       2      0.20      0.00      0.20      0.00      0.00     99.60
07:09:17 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
07:09:17 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
07:09:17 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
07:09:17 PM       6      0.20      0.00      0.00      0.00      0.00     99.80
07:09:17 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
07:09:17 PM       8      0.00      0.00      0.20      0.00      0.00     99.80
07:09:17 PM       9     28.94      0.00      0.80     27.15      0.00     43.11
07:09:17 PM      10      0.20      0.00      0.00      0.00      0.00     99.80
07:09:17 PM      11      0.40      0.00      0.20      1.80      0.00     97.60
07:09:17 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
07:09:17 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
07:09:17 PM      14     17.00      0.00      0.40      5.40      0.00     77.20
07:09:17 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
07:09:17 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
07:09:17 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
07:09:17 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
07:09:17 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
07:09:17 PM      20      0.00      0.00      0.20      0.00      0.00     99.80
07:09:17 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
07:09:17 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
07:09:17 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
07:09:17 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
07:09:17 PM      25      0.00      0.00      0.00      0.00      0.00    100.00
07:09:17 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
07:09:17 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
07:09:17 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
07:09:17 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
07:09:17 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
07:09:17 PM      31      0.00      0.00      0.00      0.00      0.00    100.00

07:09:17 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:09:22 PM     all      0.51      0.00      0.20      1.86      0.00     97.43
07:09:22 PM       0      0.20      0.00      0.40      0.00      0.00     99.40
07:09:22 PM       1      0.00      0.00      0.60      0.00      0.00     99.40
07:09:22 PM       2      0.20      0.00      0.40      0.00      0.00     99.40
07:09:22 PM       3      0.20      0.00      0.20      0.00      0.00     99.60
07:09:22 PM       4      0.00      0.00      0.40      0.00      0.00     99.60
07:09:22 PM       5      0.00      0.00      0.20      0.00      0.00     99.80
07:09:22 PM       6      0.00      0.00      0.60      0.40      0.00     99.00
07:09:22 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
07:09:22 PM       8      0.00      0.00      0.20      0.00      0.00     99.80
07:09:22 PM       9     14.43      0.00      0.80     59.12      0.00     25.65
07:09:22 PM      10      0.60      0.00      0.60      0.00      0.00     98.80
07:09:22 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
07:09:22 PM      12      0.00      0.00      0.20      0.00      0.00     99.80
07:09:22 PM      13      0.20      0.00      0.00      0.00      0.00     99.80
07:09:22 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
07:09:22 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
07:09:22 PM      16      0.00      0.00      0.20      0.00      0.00     99.80
07:09:22 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
07:09:22 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
07:09:22 PM      19      0.00      0.00      0.20      0.00      0.00     99.80
07:09:22 PM      20      0.00      0.00      0.40      0.00      0.00     99.60
07:09:22 PM      21      0.20      0.00      0.20      0.00      0.00     99.60
07:09:22 PM      22      0.20      0.00      0.00      0.00      0.00     99.80
07:09:22 PM      23      0.00      0.00      0.60      0.00      0.00     99.40
07:09:22 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
07:09:22 PM      25      0.20      0.00      0.00      0.00      0.00     99.80
07:09:22 PM      26      0.00      0.00      0.20      0.00      0.00     99.80
07:09:22 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
07:09:22 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
07:09:22 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
07:09:22 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
07:09:22 PM      31      0.00      0.00      0.00      0.00      0.00    100.00

07:09:22 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:09:27 PM     all      0.54      0.00      0.09      1.71      0.00     97.66
07:09:27 PM       0      0.00      0.00      0.40      0.00      0.00     99.60
07:09:27 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
07:09:27 PM       2      0.00      0.00      0.40      0.00      0.00     99.60
07:09:27 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
07:09:27 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
07:09:27 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
07:09:27 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
07:09:27 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
07:09:27 PM       8      0.00      0.00      0.20      0.00      0.00     99.80
07:09:27 PM       9     16.47      0.00      0.40     54.22      0.00     28.92
07:09:27 PM      10      0.00      0.00      0.20      0.00      0.00     99.80
07:09:27 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
07:09:27 PM      12      0.00      0.00      0.20      0.00      0.00     99.80
07:09:27 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
07:09:27 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
07:09:27 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
07:09:27 PM      16      0.00      0.00      0.20      0.00      0.00     99.80
07:09:27 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
07:09:27 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
07:09:27 PM      19      0.00      0.00      0.00      0.80      0.00     99.20
07:09:27 PM      20      0.20      0.00      0.20      0.00      0.00     99.60
07:09:27 PM      21      0.20      0.00      0.00      0.00      0.00     99.80
07:09:27 PM      22      0.00      0.00      0.20      0.00      0.00     99.80
07:09:27 PM      23      0.40      0.00      0.40      0.00      0.00     99.20
07:09:27 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
07:09:27 PM      25      0.00      0.00      0.00      0.00      0.00    100.00
07:09:27 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
07:09:27 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
07:09:27 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
07:09:27 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
07:09:27 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
07:09:27 PM      31      0.00      0.00      0.00      0.00      0.00    100.00

07:09:27 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:09:32 PM     all      0.60      0.00      0.22      1.63      0.00     97.55
07:09:32 PM       0      0.40      0.00      0.40      0.00      0.00     99.19
07:09:32 PM       1      0.20      0.00      0.40      0.00      0.00     99.40
07:09:32 PM       2      0.40      0.00      0.60      0.00      0.00     99.00
07:09:32 PM       3      0.00      0.00      0.20      0.00      0.00     99.80
07:09:32 PM       4      0.00      0.00      0.20      0.00      0.00     99.80
07:09:32 PM       5      0.00      0.00      0.20      0.00      0.00     99.80
07:09:32 PM       6      0.00      0.00      0.40      0.00      0.00     99.60
07:09:32 PM       7      0.20      0.00      0.00      0.00      0.00     99.80
07:09:32 PM       8      0.00      0.00      0.40      0.00      0.00     99.60
07:09:32 PM       9     16.06      0.00      0.60     49.60      0.00     33.73
07:09:32 PM      10      0.40      0.00      0.60      0.00      0.00     99.00
07:09:32 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
07:09:32 PM      12      0.20      0.00      0.00      0.00      0.00     99.80
07:09:32 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
07:09:32 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
07:09:32 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
07:09:32 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
07:09:32 PM      17      0.00      0.00      0.20      0.00      0.00     99.80
07:09:32 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
07:09:32 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
07:09:32 PM      20      0.00      0.00      0.60      0.00      0.00     99.40
07:09:32 PM      21      1.00      0.00      1.00      0.00      0.00     98.00
07:09:32 PM      22      0.20      0.00      0.20      2.61      0.00     96.99
07:09:32 PM      23      0.00      0.00      0.60      0.00      0.00     99.40
07:09:32 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
07:09:32 PM      25      0.00      0.00      0.00      0.00      0.00    100.00
07:09:32 PM      26      0.00      0.00      0.40      0.00      0.00     99.60
07:09:32 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
07:09:32 PM      28      0.20      0.00      0.00      0.00      0.00     99.80
07:09:32 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
07:09:32 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
07:09:32 PM      31      0.00      0.00      0.00      0.00      0.00    100.00

07:09:32 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:09:37 PM     all      0.51      0.00      0.12      1.83      0.00     97.54
07:09:37 PM       0      0.20      0.00      0.40      0.00      0.00     99.40
07:09:37 PM       1      0.00      0.00      0.40      0.00      0.00     99.60
07:09:37 PM       2      0.00      0.00      0.40      0.00      0.00     99.60
07:09:37 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
07:09:37 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
07:09:37 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
07:09:37 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
07:09:37 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
07:09:37 PM       8      0.00      0.00      0.60      0.00      0.00     99.40
07:09:37 PM       9     15.63      0.00      0.80     58.52      0.00     25.05
07:09:37 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
07:09:37 PM      11      0.20      0.00      0.20      0.00      0.00     99.60
07:09:37 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
07:09:37 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
07:09:37 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
07:09:37 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
07:09:37 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
07:09:37 PM      17      0.20      0.00      0.20      0.00      0.00     99.60
07:09:37 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
07:09:37 PM      19      0.20      0.00      0.20      0.00      0.00     99.60
07:09:37 PM      20      0.00      0.00      0.40      0.00      0.00     99.60
07:09:37 PM      21      0.00      0.00      0.20      0.00      0.00     99.80
07:09:37 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
07:09:37 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
07:09:37 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
07:09:37 PM      25      0.00      0.00      0.00      0.00      0.00    100.00
07:09:37 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
07:09:37 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
07:09:37 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
07:09:37 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
07:09:37 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
07:09:37 PM      31      0.00      0.00      0.00      0.00      0.00    100.00

07:09:37 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:09:42 PM     all      0.63      0.00      0.18      1.56      0.00     97.63
07:09:42 PM       0      0.60      0.00      0.60      0.00      0.00     98.80
07:09:42 PM       1      0.00      0.00      0.40      0.00      0.00     99.60
07:09:42 PM       2      0.20      0.00      0.40      0.00      0.00     99.40
07:09:42 PM       3      0.20      0.00      0.20      0.00      0.00     99.60
07:09:42 PM       4      0.00      0.00      0.20      0.00      0.00     99.80
07:09:42 PM       5      0.00      0.00      0.20      0.00      0.00     99.80
07:09:42 PM       6      0.20      0.00      0.20      0.40      0.00     99.20
07:09:42 PM       7      0.00      0.00      0.40      0.00      0.00     99.60
07:09:42 PM       8      0.00      0.00      0.20      0.00      0.00     99.80
07:09:42 PM       9     17.91      0.00      0.60     49.70      0.00     31.79
07:09:42 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
07:09:42 PM      11      0.20      0.00      0.60      0.00      0.00     99.20
07:09:42 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
07:09:42 PM      13      0.00      0.00      0.20      0.00      0.00     99.80
07:09:42 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
07:09:42 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
07:09:42 PM      16      0.00      0.00      0.20      0.00      0.00     99.80
07:09:42 PM      17      0.00      0.00      0.20      0.00      0.00     99.80
07:09:42 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
07:09:42 PM      19      0.00      0.00      0.20      0.00      0.00     99.80
07:09:42 PM      20      0.20      0.00      0.60      0.00      0.00     99.20
07:09:42 PM      21      0.20      0.00      0.20      0.00      0.00     99.60
07:09:42 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
07:09:42 PM      23      0.20      0.00      0.00      0.00      0.00     99.80
