Timestamp,CPU,CPU MHz
2024-01-31T01:36:44,0,800.0
2024-01-31T01:36:44,1,898.204
2024-01-31T01:36:44,2,900.0
2024-01-31T01:36:44,3,800.0
2024-01-31T01:36:44,4,800.0
2024-01-31T01:36:44,5,800.0
2024-01-31T01:36:44,6,2218.135
2024-01-31T01:36:44,7,800.0
2024-01-31T01:36:44,8,800.0
2024-01-31T01:36:44,9,800.0
2024-01-31T01:36:44,10,800.0
2024-01-31T01:36:44,11,800.0
2024-01-31T01:36:44,12,800.0
2024-01-31T01:36:44,13,800.0
2024-01-31T01:36:44,14,800.0
2024-01-31T01:36:44,15,800.0
2024-01-31T01:36:44,16,800.0
2024-01-31T01:36:44,17,800.0
2024-01-31T01:36:44,18,800.0
2024-01-31T01:36:44,19,800.0
2024-01-31T01:36:44,20,800.0
2024-01-31T01:36:44,21,800.0
2024-01-31T01:36:44,22,800.0
2024-01-31T01:36:44,23,800.0
2024-01-31T01:36:44,24,800.0
2024-01-31T01:36:44,25,800.0
2024-01-31T01:36:44,26,800.0
2024-01-31T01:36:44,27,800.0
2024-01-31T01:36:44,28,800.0
2024-01-31T01:36:44,29,800.0
2024-01-31T01:36:44,30,800.0
2024-01-31T01:36:44,31,800.0
2024-01-31T01:36:49,0,800.0
2024-01-31T01:36:49,1,800.0
2024-01-31T01:36:49,2,800.0
2024-01-31T01:36:49,3,800.0
2024-01-31T01:36:49,4,800.0
2024-01-31T01:36:49,5,800.0
2024-01-31T01:36:49,6,800.044
2024-01-31T01:36:49,7,800.0
2024-01-31T01:36:49,8,800.0
2024-01-31T01:36:49,9,3200.0
2024-01-31T01:36:49,10,800.0
2024-01-31T01:36:49,11,800.0
2024-01-31T01:36:49,12,800.0
2024-01-31T01:36:49,13,800.0
2024-01-31T01:36:49,14,800.0
2024-01-31T01:36:49,15,800.0
2024-01-31T01:36:49,16,800.0
2024-01-31T01:36:49,17,800.0
2024-01-31T01:36:49,18,800.0
2024-01-31T01:36:49,19,800.0
2024-01-31T01:36:49,20,800.0
2024-01-31T01:36:49,21,800.0
2024-01-31T01:36:49,22,800.0
2024-01-31T01:36:49,23,800.0
2024-01-31T01:36:49,24,800.0
2024-01-31T01:36:49,25,800.0
2024-01-31T01:36:49,26,800.0
2024-01-31T01:36:49,27,800.0
2024-01-31T01:36:49,28,3200.0
2024-01-31T01:36:49,29,800.0
2024-01-31T01:36:49,30,800.0
2024-01-31T01:36:49,31,800.0
2024-01-31T01:36:54,0,800.0
2024-01-31T01:36:54,1,800.0
2024-01-31T01:36:54,2,805.438
2024-01-31T01:36:54,3,800.0
2024-01-31T01:36:54,4,800.0
2024-01-31T01:36:54,5,800.0
2024-01-31T01:36:54,6,800.0
2024-01-31T01:36:54,7,800.0
2024-01-31T01:36:54,8,800.0
2024-01-31T01:36:54,9,800.0
2024-01-31T01:36:54,10,3199.999
2024-01-31T01:36:54,11,800.0
2024-01-31T01:36:54,12,800.0
2024-01-31T01:36:54,13,800.0
2024-01-31T01:36:54,14,800.0
2024-01-31T01:36:54,15,800.0
