Timestamp,CPU,CPU MHz
2024-01-27T12:57:27,0,2100.0
2024-01-27T12:57:27,1,800.0
2024-01-27T12:57:27,2,800.0
2024-01-27T12:57:27,3,800.0
2024-01-27T12:57:27,4,964.155
2024-01-27T12:57:27,5,2100.0
2024-01-27T12:57:27,6,800.0
2024-01-27T12:57:27,7,2100.0
2024-01-27T12:57:27,8,800.0
2024-01-27T12:57:27,9,800.0
2024-01-27T12:57:27,10,800.0
2024-01-27T12:57:27,11,800.0
2024-01-27T12:57:27,12,800.0
2024-01-27T12:57:27,13,800.0
2024-01-27T12:57:27,14,800.0
2024-01-27T12:57:27,15,800.0
2024-01-27T12:57:27,16,800.0
2024-01-27T12:57:27,17,800.0
2024-01-27T12:57:27,18,800.0
2024-01-27T12:57:27,19,2100.0
2024-01-27T12:57:27,20,800.0
2024-01-27T12:57:27,21,2000.0
2024-01-27T12:57:27,22,1600.0
2024-01-27T12:57:27,23,800.0
2024-01-27T12:57:27,24,800.0
2024-01-27T12:57:27,25,800.0
2024-01-27T12:57:27,26,800.0
2024-01-27T12:57:27,27,800.0
2024-01-27T12:57:27,28,800.0
2024-01-27T12:57:27,29,800.0
2024-01-27T12:57:27,30,800.0
2024-01-27T12:57:27,31,800.0
2024-01-27T12:57:32,0,2100.0
2024-01-27T12:57:32,1,872.222
2024-01-27T12:57:32,2,800.0
2024-01-27T12:57:32,3,800.0
2024-01-27T12:57:32,4,800.0
2024-01-27T12:57:32,5,800.0
2024-01-27T12:57:32,6,800.0
2024-01-27T12:57:32,7,2100.0
2024-01-27T12:57:32,8,800.0
2024-01-27T12:57:32,9,3199.999
2024-01-27T12:57:32,10,800.0
2024-01-27T12:57:32,11,800.0
2024-01-27T12:57:32,12,800.0
2024-01-27T12:57:32,13,800.0
2024-01-27T12:57:32,14,800.0
2024-01-27T12:57:32,15,800.0
2024-01-27T12:57:32,16,800.0
2024-01-27T12:57:32,17,800.0
2024-01-27T12:57:32,18,958.572
2024-01-27T12:57:32,19,2100.0
2024-01-27T12:57:32,20,800.0
2024-01-27T12:57:32,21,800.0
2024-01-27T12:57:32,22,800.0
2024-01-27T12:57:32,23,800.0
2024-01-27T12:57:32,24,800.0
2024-01-27T12:57:32,25,800.0
2024-01-27T12:57:32,26,800.0
2024-01-27T12:57:32,27,800.0
2024-01-27T12:57:32,28,800.0
2024-01-27T12:57:32,29,800.0
2024-01-27T12:57:32,30,800.0
2024-01-27T12:57:32,31,800.0
2024-01-27T12:57:37,0,2000.0
2024-01-27T12:57:37,1,813.036
2024-01-27T12:57:37,2,900.0
2024-01-27T12:57:37,3,800.0
2024-01-27T12:57:37,4,3100.0
2024-01-27T12:57:37,5,800.0
2024-01-27T12:57:37,6,800.0
2024-01-27T12:57:37,7,2000.0
2024-01-27T12:57:37,8,800.0
2024-01-27T12:57:37,9,800.0
2024-01-27T12:57:37,10,800.0
2024-01-27T12:57:37,11,800.0
2024-01-27T12:57:37,12,800.0
2024-01-27T12:57:37,13,800.0
2024-01-27T12:57:37,14,3200.0
2024-01-27T12:57:37,15,3200.0
2024-01-27T12:57:37,16,800.0
2024-01-27T12:57:37,17,800.0
2024-01-27T12:57:37,18,929.123
2024-01-27T12:57:37,19,800.0
2024-01-27T12:57:37,20,800.0
2024-01-27T12:57:37,21,800.0
2024-01-27T12:57:37,22,800.0
2024-01-27T12:57:37,23,800.0
2024-01-27T12:57:37,24,800.0
2024-01-27T12:57:37,25,800.0
2024-01-27T12:57:37,26,3200.0
2024-01-27T12:57:37,27,3200.0
2024-01-27T12:57:37,28,800.0
2024-01-27T12:57:37,29,800.0
2024-01-27T12:57:37,30,3143.142
2024-01-27T12:57:37,31,3143.23
2024-01-27T12:57:42,0,1900.0
2024-01-27T12:57:42,1,800.0
2024-01-27T12:57:42,2,800.0
2024-01-27T12:57:42,3,800.033
2024-01-27T12:57:42,4,800.0
2024-01-27T12:57:42,5,800.0
2024-01-27T12:57:42,6,800.0
2024-01-27T12:57:42,7,2100.0
2024-01-27T12:57:42,8,800.0
2024-01-27T12:57:42,9,800.0
2024-01-27T12:57:42,10,2817.615
2024-01-27T12:57:42,11,800.0
2024-01-27T12:57:42,12,800.0
2024-01-27T12:57:42,13,800.0
