Timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
2024-01-23T23:42:03,all,3.73,0.0,4.28,0.13,0.0,91.86
2024-01-23T23:42:03,0,3.21,0.0,5.21,0.0,0.0,91.58
2024-01-23T23:42:03,1,1.0,0.0,4.02,0.0,0.0,94.98
2024-01-23T23:42:03,2,0.6,0.0,4.6,0.0,0.0,94.8
2024-01-23T23:42:03,3,0.2,0.0,4.8,0.0,0.0,95.0
2024-01-23T23:42:03,4,1.2,0.0,4.0,0.0,0.0,94.8
2024-01-23T23:42:03,5,0.8,0.0,4.79,0.0,0.0,94.41
2024-01-23T23:42:03,6,0.8,0.0,4.41,0.0,0.0,94.79
2024-01-23T23:42:03,7,0.4,0.0,4.81,0.0,0.0,94.79
2024-01-23T23:42:03,8,1.2,0.0,4.4,0.0,0.0,94.4
2024-01-23T23:42:03,9,89.6,0.0,1.2,0.4,0.0,8.8
2024-01-23T23:42:03,10,0.4,0.0,4.6,0.0,0.0,95.0
2024-01-23T23:42:03,11,1.2,0.0,4.2,0.0,0.0,94.6
2024-01-23T23:42:03,12,1.0,0.0,4.4,0.0,0.0,94.6
2024-01-23T23:42:03,13,0.8,0.0,4.4,0.0,0.0,94.8
2024-01-23T23:42:03,14,1.2,0.0,4.01,0.0,0.0,94.79
2024-01-23T23:42:03,15,1.2,0.0,3.81,0.0,0.0,94.99
2024-01-23T23:42:03,16,0.8,0.0,4.2,0.0,0.0,95.0
2024-01-23T23:42:03,17,0.6,0.0,4.6,0.0,0.0,94.8
2024-01-23T23:42:03,18,0.4,0.0,4.8,0.0,0.0,94.8
2024-01-23T23:42:03,19,0.6,0.0,4.41,0.0,0.0,94.99
2024-01-23T23:42:03,20,1.41,0.0,4.02,3.82,0.0,90.76
2024-01-23T23:42:03,21,0.8,0.0,4.2,0.0,0.0,95.0
2024-01-23T23:42:03,22,0.6,0.0,4.81,0.0,0.0,94.59
2024-01-23T23:42:03,23,1.2,0.0,4.19,0.0,0.0,94.61
2024-01-23T23:42:03,24,0.8,0.0,4.59,0.0,0.0,94.61
2024-01-23T23:42:03,25,1.4,0.0,4.0,0.0,0.0,94.6
2024-01-23T23:42:03,26,1.0,0.0,4.2,0.0,0.0,94.8
2024-01-23T23:42:03,27,1.2,0.0,4.19,0.0,0.0,94.61
2024-01-23T23:42:03,28,0.8,0.0,4.4,0.0,0.0,94.8
2024-01-23T23:42:03,29,1.0,0.0,4.01,0.0,0.0,94.99
2024-01-23T23:42:03,30,1.0,0.0,4.2,0.0,0.0,94.8
2024-01-23T23:42:03,31,0.8,0.0,4.4,0.0,0.0,94.8
2024-01-23T23:42:08,all,1.53,0.0,0.2,0.81,0.0,97.46
2024-01-23T23:42:08,0,0.2,0.0,0.4,0.0,0.0,99.4
2024-01-23T23:42:08,1,0.0,0.0,0.4,0.0,0.0,99.6
2024-01-23T23:42:08,2,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-23T23:42:08,3,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-23T23:42:08,4,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-23T23:42:08,5,0.2,0.0,0.4,0.0,0.0,99.4
2024-01-23T23:42:08,6,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-23T23:42:08,7,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-23T23:42:08,8,3.82,0.0,0.8,16.47,0.0,78.92
2024-01-23T23:42:08,9,22.44,0.0,0.8,6.01,0.0,70.74
2024-01-23T23:42:08,10,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-23T23:42:08,11,0.0,0.0,0.4,0.0,0.0,99.6
2024-01-23T23:42:08,12,7.0,0.0,0.4,0.0,0.0,92.6
2024-01-23T23:42:08,13,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-23T23:42:08,14,10.78,0.0,0.4,1.8,0.0,87.03
2024-01-23T23:42:08,15,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-23T23:42:08,16,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-23T23:42:08,17,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-23T23:42:08,18,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-23T23:42:08,19,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-23T23:42:08,20,0.0,0.0,0.4,0.0,0.0,99.6
2024-01-23T23:42:08,21,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-23T23:42:08,22,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-23T23:42:08,23,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-23T23:42:08,24,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-23T23:42:08,25,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-23T23:42:08,26,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-23T23:42:08,27,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-23T23:42:08,28,4.01,0.0,0.4,1.8,0.0,93.79
2024-01-23T23:42:08,29,0.0,0.0,0.4,0.0,0.0,99.6
2024-01-23T23:42:08,30,0.4,0.0,0.2,0.0,0.0,99.4
2024-01-23T23:42:08,31,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-23T23:42:13,all,3.94,0.0,0.2,0.46,0.0,95.41
2024-01-23T23:42:13,0,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-23T23:42:13,1,0.2,0.0,0.4,0.0,0.0,99.4
2024-01-23T23:42:13,2,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-23T23:42:13,3,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-23T23:42:13,4,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-23T23:42:13,5,0.2,0.0,1.0,0.0,0.0,98.8
2024-01-23T23:42:13,6,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-23T23:42:13,7,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-23T23:42:13,8,5.8,0.0,0.2,2.4,0.0,91.6
2024-01-23T23:42:13,9,0.2,0.0,0.4,0.0,0.0,99.4
2024-01-23T23:42:13,10,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-23T23:42:13,11,0.4,0.0,0.2,0.6,0.0,98.8
