Timestamp,CPU,CPU MHz
2024-01-28T00:57:16,0,3200.0
2024-01-28T00:57:16,1,3200.0
2024-01-28T00:57:16,2,3200.0
2024-01-28T00:57:16,3,3200.0
2024-01-28T00:57:16,4,3200.0
2024-01-28T00:57:16,5,3200.0
2024-01-28T00:57:16,6,1445.24
2024-01-28T00:57:16,7,3200.0
2024-01-28T00:57:16,8,3200.0
2024-01-28T00:57:16,9,3200.0
2024-01-28T00:57:16,10,3200.0
2024-01-28T00:57:16,11,3200.0
2024-01-28T00:57:16,12,3200.0
2024-01-28T00:57:16,13,3200.0
2024-01-28T00:57:16,14,3200.0
2024-01-28T00:57:16,15,3200.0
2024-01-28T00:57:16,16,3200.0
2024-01-28T00:57:16,17,3200.0
2024-01-28T00:57:16,18,3200.0
2024-01-28T00:57:16,19,3200.0
2024-01-28T00:57:16,20,3200.0
2024-01-28T00:57:16,21,3200.0
2024-01-28T00:57:16,22,3200.0
2024-01-28T00:57:16,23,3200.0
2024-01-28T00:57:16,24,3200.0
2024-01-28T00:57:16,25,3200.0
2024-01-28T00:57:16,26,3200.0
2024-01-28T00:57:16,27,3200.0
2024-01-28T00:57:16,28,3200.0
2024-01-28T00:57:16,29,3200.0
2024-01-28T00:57:16,30,3200.0
2024-01-28T00:57:16,31,3200.0
2024-01-28T00:57:22,0,955.268
2024-01-28T00:57:22,1,3200.0
2024-01-28T00:57:22,2,3200.0
2024-01-28T00:57:22,3,3200.0
2024-01-28T00:57:22,4,3200.0
2024-01-28T00:57:22,5,3200.0
2024-01-28T00:57:22,6,3200.0
2024-01-28T00:57:22,7,3200.0
2024-01-28T00:57:22,8,3200.0
2024-01-28T00:57:22,9,3200.0
2024-01-28T00:57:22,10,3200.0
2024-01-28T00:57:22,11,3200.0
2024-01-28T00:57:22,12,3200.0
2024-01-28T00:57:22,13,3200.0
2024-01-28T00:57:22,14,3200.0
2024-01-28T00:57:22,15,3200.0
2024-01-28T00:57:22,16,3200.0
2024-01-28T00:57:22,17,3200.0
2024-01-28T00:57:22,18,3200.0
2024-01-28T00:57:22,19,3200.0
2024-01-28T00:57:22,20,3200.0
2024-01-28T00:57:22,21,3200.0
2024-01-28T00:57:22,22,3200.0
2024-01-28T00:57:22,23,3200.0
2024-01-28T00:57:22,24,3200.0
2024-01-28T00:57:22,25,3200.0
2024-01-28T00:57:22,26,3200.0
2024-01-28T00:57:22,27,3200.0
2024-01-28T00:57:22,28,3200.0
2024-01-28T00:57:22,29,3200.0
2024-01-28T00:57:22,30,3200.0
2024-01-28T00:57:22,31,3200.0
2024-01-28T00:57:27,0,877.437
2024-01-28T00:57:27,1,3200.0
2024-01-28T00:57:27,2,3200.0
2024-01-28T00:57:27,3,3200.0
2024-01-28T00:57:27,4,3200.0
2024-01-28T00:57:27,5,3200.0
2024-01-28T00:57:27,6,3200.0
2024-01-28T00:57:27,7,3200.0
2024-01-28T00:57:27,8,3200.0
2024-01-28T00:57:27,9,3200.0
2024-01-28T00:57:27,10,3200.0
2024-01-28T00:57:27,11,3200.0
2024-01-28T00:57:27,12,3200.0
2024-01-28T00:57:27,13,3200.0
2024-01-28T00:57:27,14,3168.023
2024-01-28T00:57:27,15,3200.0
2024-01-28T00:57:27,16,3200.0
2024-01-28T00:57:27,17,3200.0
2024-01-28T00:57:27,18,3200.0
2024-01-28T00:57:27,19,3200.0
2024-01-28T00:57:27,20,3200.0
2024-01-28T00:57:27,21,3200.0
2024-01-28T00:57:27,22,3200.0
2024-01-28T00:57:27,23,3200.0
2024-01-28T00:57:27,24,3200.0
2024-01-28T00:57:27,25,3200.0
2024-01-28T00:57:27,26,3200.0
2024-01-28T00:57:27,27,3200.0
2024-01-28T00:57:27,28,3200.0
2024-01-28T00:57:27,29,3200.0
2024-01-28T00:57:27,30,3200.0
2024-01-28T00:57:27,31,3200.0
2024-01-28T00:57:32,0,912.637
2024-01-28T00:57:32,1,3200.0
2024-01-28T00:57:32,2,3200.0
2024-01-28T00:57:32,3,3200.0
2024-01-28T00:57:32,4,3200.0
2024-01-28T00:57:32,5,3200.0
2024-01-28T00:57:32,6,3200.0
2024-01-28T00:57:32,7,3200.0
2024-01-28T00:57:32,8,3200.0
2024-01-28T00:57:32,9,3200.0
2024-01-28T00:57:32,10,3200.0
2024-01-28T00:57:32,11,3200.0
2024-01-28T00:57:32,12,3200.0
2024-01-28T00:57:32,13,3200.0
2024-01-28T00:57:32,14,3200.0
2024-01-28T00:57:32,15,3200.0
