Timestamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
2024-01-28T00:57:21,all,3.13,0.0,4.34,0.17,0.0,92.35
2024-01-28T00:57:21,0,0.8,0.0,4.41,0.0,0.0,94.79
2024-01-28T00:57:21,1,0.4,0.0,4.81,0.0,0.0,94.79
2024-01-28T00:57:21,2,0.4,0.0,4.81,0.0,0.0,94.79
2024-01-28T00:57:21,3,0.6,0.0,4.4,0.0,0.0,95.0
2024-01-28T00:57:21,4,1.6,0.0,3.99,0.0,0.0,94.41
2024-01-28T00:57:21,5,0.6,0.0,4.8,0.0,0.0,94.6
2024-01-28T00:57:21,6,0.6,0.0,4.8,0.0,0.0,94.6
2024-01-28T00:57:21,7,1.0,0.0,4.39,0.0,0.0,94.61
2024-01-28T00:57:21,8,0.6,0.0,4.6,0.0,0.0,94.8
2024-01-28T00:57:21,9,73.2,0.0,1.8,4.2,0.0,20.8
2024-01-28T00:57:21,10,0.6,0.0,4.41,0.0,0.0,94.99
2024-01-28T00:57:21,11,0.6,0.0,4.42,0.0,0.0,94.98
2024-01-28T00:57:21,12,0.6,0.0,4.6,0.0,0.0,94.8
2024-01-28T00:57:21,13,0.8,0.0,4.4,0.0,0.0,94.8
2024-01-28T00:57:21,14,0.4,0.0,4.61,0.0,0.0,94.99
2024-01-28T00:57:21,15,1.0,0.0,4.19,0.0,0.0,94.81
2024-01-28T00:57:21,16,0.6,0.0,4.41,0.0,0.0,94.99
2024-01-28T00:57:21,17,0.4,0.0,4.8,0.0,0.0,94.8
2024-01-28T00:57:21,18,1.0,0.0,4.2,0.0,0.0,94.8
2024-01-28T00:57:21,19,0.8,0.0,4.4,0.0,0.0,94.8
2024-01-28T00:57:21,20,3.39,0.0,3.99,0.0,0.0,92.61
2024-01-28T00:57:21,21,0.6,0.0,4.61,1.2,0.0,93.59
2024-01-28T00:57:21,22,0.4,0.0,4.8,0.0,0.0,94.8
2024-01-28T00:57:21,23,0.6,0.0,4.6,0.0,0.0,94.8
2024-01-28T00:57:21,24,1.2,0.0,4.6,0.0,0.0,94.2
2024-01-28T00:57:21,25,1.0,0.0,4.39,0.0,0.0,94.61
2024-01-28T00:57:21,26,0.4,0.0,4.61,0.0,0.0,94.99
2024-01-28T00:57:21,27,1.6,0.0,3.6,0.0,0.0,94.8
2024-01-28T00:57:21,28,1.2,0.0,4.19,0.0,0.0,94.61
2024-01-28T00:57:21,29,1.4,0.0,3.8,0.0,0.0,94.8
2024-01-28T00:57:21,30,0.8,0.0,4.4,0.0,0.0,94.8
2024-01-28T00:57:21,31,1.0,0.0,4.2,0.0,0.0,94.8
2024-01-28T00:57:26,all,3.83,0.0,0.06,0.29,0.0,95.83
2024-01-28T00:57:26,0,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-28T00:57:26,1,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:26,2,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-28T00:57:26,3,0.0,0.0,0.0,1.0,0.0,99.0
2024-01-28T00:57:26,4,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:26,5,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:26,6,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:26,7,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-28T00:57:26,8,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:26,9,0.0,0.0,0.0,2.61,0.0,97.39
2024-01-28T00:57:26,10,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:26,11,1.0,0.0,0.2,3.01,0.0,95.79
2024-01-28T00:57:26,12,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:26,13,0.2,0.0,0.2,0.2,0.0,99.4
2024-01-28T00:57:26,14,56.0,0.0,0.0,0.0,0.0,44.0
2024-01-28T00:57:26,15,48.39,0.0,0.6,1.81,0.0,49.2
2024-01-28T00:57:26,16,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:26,17,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:26,18,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:26,19,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:26,20,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:26,21,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:26,22,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:26,23,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:26,24,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:26,25,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:26,26,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-28T00:57:26,27,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:26,28,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:26,29,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:26,30,16.23,0.0,0.2,0.6,0.0,82.97
2024-01-28T00:57:26,31,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:31,all,1.21,0.0,0.08,0.64,0.0,98.07
2024-01-28T00:57:31,0,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:31,1,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:31,2,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:31,3,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:31,4,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:31,5,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:31,6,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:31,7,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:31,8,0.0,0.0,0.4,0.0,0.0,99.6
2024-01-28T00:57:31,9,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:31,10,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:31,11,22.95,0.0,0.2,17.96,0.0,58.88
2024-01-28T00:57:31,12,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-28T00:57:31,13,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:31,14,15.2,0.0,0.4,1.4,0.0,83.0
2024-01-28T00:57:31,15,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:31,16,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:31,17,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:31,18,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:31,19,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:31,20,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:31,21,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:31,22,0.0,0.0,0.0,0.8,0.0,99.2
2024-01-28T00:57:31,23,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:31,24,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-28T00:57:31,25,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:31,26,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:31,27,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:31,28,0.2,0.0,0.2,0.2,0.0,99.4
2024-01-28T00:57:31,29,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:31,30,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:31,31,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:36,all,0.26,0.0,0.06,1.06,0.0,98.62
2024-01-28T00:57:36,0,0.2,0.0,0.4,0.0,0.0,99.4
2024-01-28T00:57:36,1,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:36,2,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:36,3,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:36,4,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:36,5,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:36,6,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:36,7,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-28T00:57:36,8,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:36,9,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:36,10,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:36,11,7.04,0.0,0.2,34.0,0.0,58.75
2024-01-28T00:57:36,12,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:36,13,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:36,14,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:36,15,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:36,16,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:36,17,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-28T00:57:36,18,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-28T00:57:36,19,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-28T00:57:36,20,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-28T00:57:36,21,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:36,22,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:36,23,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:36,24,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-28T00:57:36,25,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:36,26,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:36,27,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:36,28,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:36,29,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:36,30,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:36,31,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:41,all,0.23,0.0,0.07,0.94,0.0,98.77
2024-01-28T00:57:41,0,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:41,1,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:41,2,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:41,3,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:41,4,0.0,0.0,0.0,0.6,0.0,99.4
2024-01-28T00:57:41,5,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:41,6,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:41,7,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-28T00:57:41,8,0.0,0.0,0.4,0.0,0.0,99.6
2024-01-28T00:57:41,9,6.21,0.0,0.6,25.65,0.0,67.54
2024-01-28T00:57:41,10,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:41,11,0.8,0.0,0.2,3.8,0.0,95.2
2024-01-28T00:57:41,12,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:41,13,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:41,14,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:41,15,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:41,16,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:41,17,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:41,18,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:41,19,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:41,20,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:41,21,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:41,22,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:41,23,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:41,24,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:41,25,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:41,26,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:41,27,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:41,28,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:41,29,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:41,30,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:41,31,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:46,all,0.27,0.0,0.06,1.06,0.0,98.61
2024-01-28T00:57:46,0,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-28T00:57:46,1,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-28T00:57:46,2,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:46,3,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:46,4,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:46,5,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:46,6,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:46,7,0.6,0.0,0.6,0.0,0.0,98.8
2024-01-28T00:57:46,8,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:46,9,7.41,0.0,0.4,33.27,0.0,58.92
2024-01-28T00:57:46,10,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:46,11,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:46,12,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:46,13,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:46,14,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:46,15,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:46,16,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:46,17,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:46,18,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:46,19,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:46,20,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:46,21,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:46,22,0.0,0.0,0.0,0.8,0.0,99.2
2024-01-28T00:57:46,23,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:46,24,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-28T00:57:46,25,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:46,26,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:46,27,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:46,28,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:46,29,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:46,30,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:46,31,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:51,all,0.31,0.0,0.06,1.13,0.0,98.49
2024-01-28T00:57:51,0,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-28T00:57:51,1,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:51,2,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:51,3,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:51,4,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:51,5,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:51,6,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:51,7,0.6,0.0,0.6,0.0,0.0,98.8
2024-01-28T00:57:51,8,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:51,9,0.2,0.0,0.2,2.21,0.0,97.38
2024-01-28T00:57:51,10,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:51,11,8.78,0.0,0.0,33.93,0.0,57.29
2024-01-28T00:57:51,12,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:51,13,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:51,14,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:51,15,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:51,16,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:51,17,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:51,18,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:51,19,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:51,20,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:51,21,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:51,22,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:51,23,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:51,24,0.2,0.0,0.2,0.0,0.0,99.6
2024-01-28T00:57:51,25,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:51,26,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:51,27,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:51,28,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:51,29,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:51,30,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:51,31,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:56,all,0.3,0.0,0.06,1.11,0.0,98.52
2024-01-28T00:57:56,0,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:56,1,0.6,0.0,0.2,0.0,0.0,99.2
2024-01-28T00:57:56,2,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:56,3,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-28T00:57:56,4,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:56,5,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-28T00:57:56,6,0.0,0.0,0.0,0.8,0.0,99.2
2024-01-28T00:57:56,7,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:57:56,8,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:56,9,0.0,0.0,0.4,0.0,0.0,99.6
2024-01-28T00:57:56,10,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:56,11,8.42,0.0,0.6,34.87,0.0,56.11
2024-01-28T00:57:56,12,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:56,13,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:56,14,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:56,15,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:56,16,0.0,0.0,0.4,0.0,0.0,99.6
2024-01-28T00:57:56,17,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:56,18,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:56,19,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:56,20,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:56,21,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:56,22,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:56,23,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:56,24,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-28T00:57:56,25,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:56,26,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:56,27,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:56,28,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:56,29,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:56,30,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:57:56,31,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:58:01,all,0.29,0.0,0.1,1.06,0.0,98.54
2024-01-28T00:58:01,0,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:58:01,1,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:58:01,2,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:58:01,3,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:58:01,4,0.0,0.0,0.2,0.0,0.0,99.8
2024-01-28T00:58:01,5,0.0,0.0,0.4,0.0,0.0,99.6
2024-01-28T00:58:01,6,0.0,0.0,0.2,0.4,0.0,99.4
2024-01-28T00:58:01,7,0.4,0.0,0.4,0.0,0.0,99.2
2024-01-28T00:58:01,8,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:58:01,9,3.82,0.0,0.2,14.89,0.0,81.09
2024-01-28T00:58:01,10,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-28T00:58:01,11,4.6,0.0,1.0,18.8,0.0,75.6
2024-01-28T00:58:01,12,0.2,0.0,0.0,0.0,0.0,99.8
2024-01-28T00:58:01,13,0.0,0.0,0.0,0.0,0.0,100.0
2024-01-28T00:58:01,14,0.0,0.0,0.0,0.0,0.0,100.0
