Timestamp,CPU,CPU MHz
2024-01-22T15:44:12,0,800.0
2024-01-22T15:44:12,1,1800.0
2024-01-22T15:44:12,2,2100.0
2024-01-22T15:44:12,3,1400.0
2024-01-22T15:44:12,4,2000.0
2024-01-22T15:44:12,5,800.0
2024-01-22T15:44:12,6,870.846
2024-01-22T15:44:12,7,800.0
2024-01-22T15:44:12,8,800.0
2024-01-22T15:44:12,9,800.0
2024-01-22T15:44:12,10,800.0
2024-01-22T15:44:12,11,800.0
2024-01-22T15:44:12,12,800.0
2024-01-22T15:44:12,13,800.0
2024-01-22T15:44:12,14,800.0
2024-01-22T15:44:12,15,800.0
2024-01-22T15:44:12,16,1363.797
2024-01-22T15:44:12,17,800.0
2024-01-22T15:44:12,18,800.0
2024-01-22T15:44:12,19,800.0
2024-01-22T15:44:12,20,800.0
2024-01-22T15:44:12,21,2100.0
2024-01-22T15:44:12,22,800.0
2024-01-22T15:44:12,23,2000.0
2024-01-22T15:44:12,24,800.0
2024-01-22T15:44:12,25,800.0
2024-01-22T15:44:12,26,800.0
2024-01-22T15:44:12,27,800.0
2024-01-22T15:44:12,28,800.0
2024-01-22T15:44:12,29,800.0
2024-01-22T15:44:12,30,800.0
2024-01-22T15:44:12,31,800.0
2024-01-22T15:44:17,0,800.0
2024-01-22T15:44:17,1,1100.0
2024-01-22T15:44:17,2,800.0
2024-01-22T15:44:17,3,1100.0
2024-01-22T15:44:17,4,3200.0
2024-01-22T15:44:17,5,2000.0
2024-01-22T15:44:17,6,2000.0
2024-01-22T15:44:17,7,800.0
2024-01-22T15:44:17,8,800.0
2024-01-22T15:44:17,9,3199.999
2024-01-22T15:44:17,10,800.0
2024-01-22T15:44:17,11,800.0
2024-01-22T15:44:17,12,800.0
2024-01-22T15:44:17,13,800.0
2024-01-22T15:44:17,14,3200.0
2024-01-22T15:44:17,15,800.0
2024-01-22T15:44:17,16,800.0
2024-01-22T15:44:17,17,800.0
2024-01-22T15:44:17,18,2100.0
2024-01-22T15:44:17,19,800.0
2024-01-22T15:44:17,20,1780.711
2024-01-22T15:44:17,21,800.0
2024-01-22T15:44:17,22,2100.0
2024-01-22T15:44:17,23,800.0
2024-01-22T15:44:17,24,800.0
2024-01-22T15:44:17,25,800.0
2024-01-22T15:44:17,26,800.0
2024-01-22T15:44:17,27,800.0
2024-01-22T15:44:17,28,800.0
2024-01-22T15:44:17,29,3200.0
2024-01-22T15:44:17,30,3200.0
2024-01-22T15:44:17,31,800.0
2024-01-22T15:44:22,0,800.0
2024-01-22T15:44:22,1,800.0
2024-01-22T15:44:22,2,2000.0
2024-01-22T15:44:22,3,900.0
2024-01-22T15:44:22,4,3200.0
2024-01-22T15:44:22,5,800.0
2024-01-22T15:44:22,6,800.0
2024-01-22T15:44:22,7,800.0
2024-01-22T15:44:22,8,800.0
2024-01-22T15:44:22,9,800.0
2024-01-22T15:44:22,10,800.0
2024-01-22T15:44:22,11,800.0
2024-01-22T15:44:22,12,3135.526
2024-01-22T15:44:22,13,3135.669
2024-01-22T15:44:22,14,800.0
2024-01-22T15:44:22,15,800.0
