Timestamp,CPU,CPU MHz
2024-01-22T14:35:31,0,3200.0
2024-01-22T14:35:31,1,1553.348
2024-01-22T14:35:31,2,2026.002
2024-01-22T14:35:31,3,3200.0
2024-01-22T14:35:31,4,3200.0
2024-01-22T14:35:31,5,3200.0
2024-01-22T14:35:31,6,3200.0
2024-01-22T14:35:31,7,3200.0
2024-01-22T14:35:31,8,3200.0
2024-01-22T14:35:31,9,3200.0
2024-01-22T14:35:31,10,3200.0
2024-01-22T14:35:31,11,3200.0
2024-01-22T14:35:31,12,3200.0
2024-01-22T14:35:31,13,3200.0
2024-01-22T14:35:31,14,3200.0
2024-01-22T14:35:31,15,3200.0
2024-01-22T14:35:31,16,3200.0
2024-01-22T14:35:31,17,3200.0
2024-01-22T14:35:31,18,3200.0
2024-01-22T14:35:31,19,3200.0
2024-01-22T14:35:31,20,3200.0
2024-01-22T14:35:31,21,3200.0
2024-01-22T14:35:31,22,3200.0
2024-01-22T14:35:31,23,3200.0
2024-01-22T14:35:31,24,3200.0
2024-01-22T14:35:31,25,3200.0
2024-01-22T14:35:31,26,3200.0
2024-01-22T14:35:31,27,3200.0
2024-01-22T14:35:31,28,3200.0
2024-01-22T14:35:31,29,3200.0
2024-01-22T14:35:31,30,3200.0
2024-01-22T14:35:31,31,3200.0
2024-01-22T14:35:36,0,3200.0
2024-01-22T14:35:36,1,1615.501
2024-01-22T14:35:36,2,2174.075
2024-01-22T14:35:36,3,3200.0
2024-01-22T14:35:36,4,3200.0
2024-01-22T14:35:36,5,3200.0
2024-01-22T14:35:36,6,3200.0
2024-01-22T14:35:36,7,3200.0
2024-01-22T14:35:36,8,3200.0
2024-01-22T14:35:36,9,3200.0
2024-01-22T14:35:36,10,3200.0
2024-01-22T14:35:36,11,3200.0
2024-01-22T14:35:36,12,3200.0
2024-01-22T14:35:36,13,3200.0
2024-01-22T14:35:36,14,3200.0
2024-01-22T14:35:36,15,3200.0
2024-01-22T14:35:36,16,3200.0
2024-01-22T14:35:36,17,3200.0
2024-01-22T14:35:36,18,3200.0
2024-01-22T14:35:36,19,3200.0
2024-01-22T14:35:36,20,3200.0
2024-01-22T14:35:36,21,3200.0
2024-01-22T14:35:36,22,3200.0
2024-01-22T14:35:36,23,3200.0
2024-01-22T14:35:36,24,3200.0
2024-01-22T14:35:36,25,3200.0
2024-01-22T14:35:36,26,3200.0
2024-01-22T14:35:36,27,3200.0
2024-01-22T14:35:36,28,3200.0
2024-01-22T14:35:36,29,3200.0
2024-01-22T14:35:36,30,3200.0
2024-01-22T14:35:36,31,3200.0
2024-01-22T14:35:41,0,3200.0
2024-01-22T14:35:41,1,3200.0
2024-01-22T14:35:41,2,851.796
2024-01-22T14:35:41,3,3200.0
2024-01-22T14:35:41,4,3200.0
2024-01-22T14:35:41,5,3200.0
2024-01-22T14:35:41,6,3200.0
2024-01-22T14:35:41,7,3200.0
2024-01-22T14:35:41,8,3200.0
2024-01-22T14:35:41,9,3200.0
2024-01-22T14:35:41,10,3200.0
2024-01-22T14:35:41,11,3200.0
2024-01-22T14:35:41,12,3200.0
2024-01-22T14:35:41,13,3200.0
2024-01-22T14:35:41,14,3200.0
2024-01-22T14:35:41,15,3200.0
2024-01-22T14:35:41,16,3200.0
2024-01-22T14:35:41,17,3200.0
2024-01-22T14:35:41,18,3200.0
2024-01-22T14:35:41,19,3200.0
2024-01-22T14:35:41,20,3200.0
2024-01-22T14:35:41,21,3200.0
2024-01-22T14:35:41,22,3200.0
2024-01-22T14:35:41,23,3200.0
2024-01-22T14:35:41,24,3200.0
2024-01-22T14:35:41,25,3200.0
2024-01-22T14:35:41,26,3200.0
2024-01-22T14:35:41,27,3200.0
2024-01-22T14:35:41,28,3200.0
2024-01-22T14:35:41,29,3154.117
2024-01-22T14:35:41,30,3200.0
2024-01-22T14:35:41,31,3200.0
2024-01-22T14:35:46,0,3200.0
2024-01-22T14:35:46,1,3200.0
2024-01-22T14:35:46,2,3200.0
2024-01-22T14:35:46,3,3200.0
2024-01-22T14:35:46,4,3200.0
2024-01-22T14:35:46,5,3200.0
2024-01-22T14:35:46,6,3200.0
2024-01-22T14:35:46,7,3200.0
2024-01-22T14:35:46,8,3200.0
2024-01-22T14:35:46,9,3200.0
2024-01-22T14:35:46,10,3200.0
2024-01-22T14:35:46,11,3200.0
2024-01-22T14:35:46,12,3200.0
2024-01-22T14:35:46,13,3200.0
2024-01-22T14:35:46,14,3200.0
2024-01-22T14:35:46,15,3200.0
2024-01-22T14:35:46,16,3200.0
2024-01-22T14:35:46,17,3200.0
2024-01-22T14:35:46,18,3200.0
2024-01-22T14:35:46,19,1510.241
2024-01-22T14:35:46,20,1893.393
2024-01-22T14:35:46,21,3200.0
2024-01-22T14:35:46,22,3200.0
2024-01-22T14:35:46,23,3200.0
2024-01-22T14:35:46,24,3200.0
2024-01-22T14:35:46,25,3200.0
2024-01-22T14:35:46,26,3200.0
2024-01-22T14:35:46,27,3200.0
2024-01-22T14:35:46,28,3200.0
2024-01-22T14:35:46,29,3200.0
2024-01-22T14:35:46,30,3200.0
2024-01-22T14:35:46,31,3200.0
2024-01-22T14:35:51,0,3200.0
2024-01-22T14:35:51,1,3200.0
2024-01-22T14:35:51,2,3200.0
2024-01-22T14:35:51,3,1474.411
2024-01-22T14:35:51,4,3200.0
2024-01-22T14:35:51,5,3200.0
2024-01-22T14:35:51,6,3200.0
2024-01-22T14:35:51,7,3200.0
2024-01-22T14:35:51,8,3200.0
2024-01-22T14:35:51,9,3200.0
2024-01-22T14:35:51,10,3200.0
2024-01-22T14:35:51,11,3200.0
2024-01-22T14:35:51,12,3200.0
2024-01-22T14:35:51,13,3200.0
2024-01-22T14:35:51,14,3200.0
2024-01-22T14:35:51,15,3200.0
2024-01-22T14:35:51,16,3200.0
2024-01-22T14:35:51,17,3200.0
2024-01-22T14:35:51,18,3200.0
2024-01-22T14:35:51,19,3200.0
2024-01-22T14:35:51,20,2117.774
2024-01-22T14:35:51,21,3200.0
2024-01-22T14:35:51,22,3200.0
2024-01-22T14:35:51,23,3200.0
2024-01-22T14:35:51,24,3200.0
2024-01-22T14:35:51,25,3200.0
2024-01-22T14:35:51,26,3200.0
2024-01-22T14:35:51,27,3200.0
2024-01-22T14:35:51,28,3200.0
2024-01-22T14:35:51,29,3200.0
2024-01-22T14:35:51,30,3200.0
2024-01-22T14:35:51,31,3200.0
2024-01-22T14:35:57,0,3200.0
2024-01-22T14:35:57,1,862.681
2024-01-22T14:35:57,2,2021.655
2024-01-22T14:35:57,3,3200.0
2024-01-22T14:35:57,4,3200.0
2024-01-22T14:35:57,5,3200.0
2024-01-22T14:35:57,6,3200.0
2024-01-22T14:35:57,7,3200.0
2024-01-22T14:35:57,8,3200.0
2024-01-22T14:35:57,9,3200.0
2024-01-22T14:35:57,10,3200.0
2024-01-22T14:35:57,11,3200.0
2024-01-22T14:35:57,12,3200.0
2024-01-22T14:35:57,13,3200.0
2024-01-22T14:35:57,14,3200.0
2024-01-22T14:35:57,15,3200.0
2024-01-22T14:35:57,16,3200.0
2024-01-22T14:35:57,17,3200.0
2024-01-22T14:35:57,18,3200.0
2024-01-22T14:35:57,19,3200.0
2024-01-22T14:35:57,20,3200.0
2024-01-22T14:35:57,21,3200.0
2024-01-22T14:35:57,22,3200.0
2024-01-22T14:35:57,23,3200.0
2024-01-22T14:35:57,24,3200.0
2024-01-22T14:35:57,25,3200.0
2024-01-22T14:35:57,26,3200.0
2024-01-22T14:35:57,27,3200.0
2024-01-22T14:35:57,28,3200.0
2024-01-22T14:35:57,29,3200.0
2024-01-22T14:35:57,30,3200.0
2024-01-22T14:35:57,31,3200.0
2024-01-22T14:36:02,0,3200.0
2024-01-22T14:36:02,1,3200.0
2024-01-22T14:36:02,2,3200.0
2024-01-22T14:36:02,3,3200.0
2024-01-22T14:36:02,4,3200.0
2024-01-22T14:36:02,5,3200.0
2024-01-22T14:36:02,6,3200.0
2024-01-22T14:36:02,7,3200.0
2024-01-22T14:36:02,8,3200.0
2024-01-22T14:36:02,9,2902.83
2024-01-22T14:36:02,10,3200.0
2024-01-22T14:36:02,11,3200.0
2024-01-22T14:36:02,12,3200.0
2024-01-22T14:36:02,13,3200.0
2024-01-22T14:36:02,14,3200.0
2024-01-22T14:36:02,15,3200.0
2024-01-22T14:36:02,16,3200.0
2024-01-22T14:36:02,17,3200.0
2024-01-22T14:36:02,18,1673.111
2024-01-22T14:36:02,19,3200.0
2024-01-22T14:36:02,20,3200.0
2024-01-22T14:36:02,21,3200.0
2024-01-22T14:36:02,22,3200.0
2024-01-22T14:36:02,23,3200.0
2024-01-22T14:36:02,24,3200.0
2024-01-22T14:36:02,25,3200.0
2024-01-22T14:36:02,26,3200.0
2024-01-22T14:36:02,27,3200.0
2024-01-22T14:36:02,28,3200.0
2024-01-22T14:36:02,29,3200.0
2024-01-22T14:36:02,30,3200.0
2024-01-22T14:36:02,31,3200.0
2024-01-22T14:36:07,0,3200.0
2024-01-22T14:36:07,1,3200.0
2024-01-22T14:36:07,2,977.53
2024-01-22T14:36:07,3,1944.949
2024-01-22T14:36:07,4,3200.0
